date,NON_NON_38.4,NON_NON_57.6,NON_NON_76.8,bm_38.4,bm_57.6,bm_76.8
2017-11-24,1.141398210286922,1.1827925897063785,1.2218007218105393,1.105400540409139,1.1344141166364148,1.1621538963959963
2017-11-25,1.141398210286922,1.1827925897063785,1.2218007218105393,1.105400540409139,1.1344141166364148,1.1621538963959963
2017-11-26,1.141398210286922,1.1827925897063785,1.2218007218105393,1.105400540409139,1.1344141166364148,1.1621538963959963
2017-11-27,1.1391004548213075,1.1794255378963177,1.217557495570945,1.1050594927363715,1.1333547869583556,1.1603419872592773
2017-11-28,1.1422234153530244,1.1846666504708057,1.2243320368201873,1.1048561443852336,1.1346756691143993,1.1632601778955032
2017-11-29,1.1387383259961827,1.1807933776237782,1.2201554875548235,1.1028709807783668,1.1329803610788645,1.1618742479022388
2017-11-30,1.1385564604136533,1.1817480575508625,1.2218939089070544,1.1049638094011318,1.1353523361124416,1.164534386459755
2017-12-01,1.1387343201463471,1.180673842069883,1.2196831253759366,1.1038807778726856,1.1333507001456182,1.1615696378098692
2017-12-02,1.1387343201463471,1.180673842069883,1.2196831253759366,1.1038807778726856,1.1333507001456182,1.1615696378098692
2017-12-03,1.1387343201463471,1.180673842069883,1.2196831253759366,1.1038807778726856,1.1333507001456182,1.1615696378098692
2017-12-04,1.1383265246330982,1.1796991058418096,1.2183206657579224,1.1031428584164182,1.133066671981743,1.1617639207895634
2017-12-05,1.1379075127403102,1.1781996967798598,1.215990988345044,1.1023603913883409,1.1315204038428262,1.1594171070185684
2017-12-06,1.1367522256477662,1.175946973052757,1.21275514675226,1.1013773475874507,1.1295551455086283,1.15642361154812
2017-12-07,1.1371536118012782,1.1775225960584654,1.2152479015840396,1.100722495510819,1.1297405090106913,1.1574907381904562
2017-12-08,1.139670086667908,1.181721583233557,1.2207716470636782,1.1005192016530148,1.1311961402311381,1.1606872894928895
2017-12-09,1.139670086667908,1.181721583233557,1.2207716470636782,1.1005192016530148,1.1311961402311381,1.1606872894928895
2017-12-10,1.139670086667908,1.181721583233557,1.2207716470636782,1.1005192016530148,1.1311961402311381,1.1606872894928895
2017-12-11,1.1407252275145658,1.1837994160160346,1.2236781204705036,1.1031488055735315,1.134471048534508,1.1646344940065323
2017-12-12,1.1402725664831599,1.1834111260288844,1.2232676152436137,1.1010088236919184,1.1329037161925752,1.1636757415506798
2017-12-13,1.143801720188192,1.1872563200545267,1.2273043838642046,1.1038153143534526,1.1353399402502693,1.165714305782454
2017-12-14,1.1417707543216187,1.1836935187468116,1.2225751387160615,1.1044916015711197,1.1350453083151137,1.1643950654317343
2017-12-15,1.143650299064412,1.1867797823430246,1.2264849800845024,1.105131611405159,1.1364749740692806,1.1666536113618406
2017-12-16,1.143650299064412,1.1867797823430246,1.2264849800845024,1.105131611405159,1.1364749740692806,1.1666536113618406
2017-12-17,1.143650299064412,1.1867797823430246,1.2264849800845024,1.105131611405159,1.1364749740692806,1.1666536113618406
2017-12-18,1.146649879421197,1.1927300857204894,1.234732038126092,1.109032784867046,1.1421743709994994,1.1742367462239618
2017-12-19,1.1431159186963629,1.1886859331890345,1.2304775651679527,1.1046494625932382,1.1379380124471783,1.1701672218208812
2017-12-20,1.141895736836485,1.1877986424332738,1.2299481660593021,1.1042078666768722,1.137510581513219,1.1697559355275136
2017-12-21,1.1441878841123292,1.190994814558907,1.2338515807314316,1.1046364113762814,1.1385669914041112,1.1714746640445948
2017-12-22,1.1457093058798333,1.19298841087723,1.2362543618148523,1.1045485108673299,1.1385586204745777,1.1715506574068397
2017-12-23,1.1457093058798333,1.19298841087723,1.2362543618148523,1.1045485108673299,1.1385586204745777,1.1715506574068397
2017-12-24,1.1457093058798333,1.19298841087723,1.2362543618148523,1.1045485108673299,1.1385586204745777,1.1715506574068397
2017-12-25,1.1457093058798333,1.19298841087723,1.2362543618148523,1.1046752352131028,1.138700198654921,1.1717076073238863
2017-12-26,1.1463109845251183,1.1933197409695706,1.2363539756076787,1.105215871120469,1.1389492099081093,1.171646623941094
2017-12-27,1.1485911142514567,1.1952756314420345,1.2379132528002297,1.1087523949802427,1.142295228749817,1.174781687110449
2017-12-28,1.1494836175947951,1.1970518174576343,1.2403995809356978,1.1103802439489419,1.14428684080266,1.1771534007452396
2017-12-29,1.1502984074513256,1.1971962228247561,1.2400541460089607,1.1124293148599653,1.1455424208310752,1.1775643945127985
2017-12-30,1.1502984074513256,1.1971962228247561,1.2400541460089607,1.1124293148599653,1.1455424208310752,1.1775643945127985
2017-12-31,1.1502984074513256,1.1971962228247561,1.2400541460089607,1.1124293148599653,1.1455424208310752,1.1775643945127985
2018-01-01,1.1502984074513256,1.1971962228247561,1.2400541460089607,1.1124028347463006,1.1454967175679474,1.1774984634300312
2018-01-02,1.1524856335082798,1.2022117437302227,1.2477242634559356,1.1144393526014997,1.1492913268148481,1.1831440110682683
2018-01-03,1.1559138397974587,1.2073365297589738,1.2545413815682414,1.1160202772994807,1.1519116656259967,1.186860666298261
2018-01-04,1.1580962267878123,1.211515460633076,1.2603607550782034,1.1191904403417816,1.156754753925841,1.1934693295147862
2018-01-05,1.1598059234975828,1.2151793456977764,1.26624439555128,1.1199973057813937,1.159393039644336,1.1980529597720435
2018-01-06,1.1598059234975828,1.2151793456977764,1.26624439555128,1.1199973057813937,1.159393039644336,1.1980529597720435
2018-01-07,1.1598059234975828,1.2151793456977764,1.26624439555128,1.1199973057813937,1.159393039644336,1.1980529597720435
2018-01-08,1.1601392102038923,1.2156262000838152,1.2669577588418441,1.1198336147494397,1.1596226146900181,1.1987025193115866
2018-01-09,1.1584078819050103,1.2147196552791049,1.2671055728570062,1.1178626799700244,1.1585600468343777,1.1986155113825427
2018-01-10,1.1574665071936792,1.213123975972407,1.2648016022293729,1.1194542746754959,1.1595960320431358,1.1990525477755385
2018-01-11,1.160241759959679,1.2178059188753174,1.27149821978584,1.121773217879449,1.162540706827563,1.2026584582896536
2018-01-12,1.163658749869318,1.2236182349019773,1.2796922575828602,1.1265147690612185,1.1681942290055065,1.2092722540709493
2018-01-13,1.163658749869318,1.2236182349019773,1.2796922575828602,1.1265147690612185,1.1681942290055065,1.2092722540709493
2018-01-14,1.163658749869318,1.2236182349019773,1.2796922575828602,1.1265147690612185,1.1681942290055065,1.2092722540709493
2018-01-15,1.163658749869318,1.2236182349019773,1.2796922575828602,1.1315725099677765,1.173199366086357,1.2142052272450536
2018-01-16,1.1628223284236763,1.2218949975209885,1.2766540369016515,1.1308033746525916,1.1721361307658122,1.2128297330185054
2018-01-17,1.1657433941236868,1.227205906022919,1.284992675365678,1.1321342774135874,1.1747520111197136,1.2168156832735333
2018-01-18,1.1640497208132583,1.2255372217806206,1.2835964755920288,1.1308308896505463,1.1735088701568608,1.2156412550665803
2018-01-19,1.1651168792094224,1.2285464691810348,1.2889322402045598,1.1319826763140475,1.1758857795127091,1.219327581034164
2018-01-20,1.1651168792094224,1.2285464691810348,1.2889322402045598,1.1319826763140475,1.1758857795127091,1.219327581034164
2018-01-21,1.1651168792094224,1.2285464691810348,1.2889322402045598,1.1319826763140475,1.1758857795127091,1.219327581034164
2018-01-22,1.1673914007459913,1.2327310158194142,1.2954135634345951,1.1344134112786621,1.1796252707410357,1.2244645733556523
2018-01-23,1.1704903261786956,1.2362143941752122,1.2990960604210207,1.1384111571646705,1.184225602281436,1.2296998752809585
2018-01-24,1.1710086831474031,1.2375758158863566,1.3014723313821563,1.1419272698103053,1.1873782990473556,1.2324493277179025
2018-01-25,1.1719925198669896,1.2373945069254144,1.3001291518530764,1.1463061839760331,1.1911152496448723,1.2354808901683851
2018-01-26,1.175146726027423,1.2437780264042455,1.3101564047729204,1.1460105346912453,1.193013036764628,1.239736487463696
