date,SHCOMP INDEX,MXWD INDEX,SPX INDEX,SHSZ300 INDEX,HSI INDEX
1995-08-09,717.46,173.09,559.71,,9301.65
1995-08-10,735.15,171.86,557.45,,9142.55
1995-08-11,744.99,170.85,555.11,,9006.93
1995-08-12,744.99,170.85,555.11,,9006.93
1995-08-13,744.99,170.85,555.11,,9006.93
1995-08-14,776.13,171.14,559.74,,8924.27
1995-08-15,751.48,169.97,558.57,,8931.31
1995-08-16,767.66,171.44,559.97,,8985.05
1995-08-17,769.45,170.77,559.04,,8896.66
1995-08-18,757.43,171.44,559.21,,8895.82
1995-08-19,757.43,171.44,559.21,,8895.82
1995-08-20,757.43,171.44,559.21,,8895.82
1995-08-21,739.06,171.13,558.11,,8900.48
1995-08-22,739.86,170.93,559.52,,8947.19
1995-08-23,729.89,170.76,557.14,,9132.64
1995-08-24,733.85,170.56,557.46,,9058.34
1995-08-25,727.58,170.84,560.1,,9080.39
1995-08-26,727.58,170.84,560.1,,9080.39
1995-08-27,727.58,170.84,560.1,,9080.39
1995-08-28,725.62,170.8,559.05,,9080.39
1995-08-29,722.08,170.57,560.0,,9152.89
1995-08-30,715.73,169.9,560.92,,9197.21
1995-08-31,723.87,170.61,561.88,,9179.86
1995-09-01,728.84,171.14,563.84,,9196.47
1995-09-02,728.84,171.14,563.84,,9196.47
1995-09-03,728.84,171.14,563.84,,9196.47
1995-09-04,737.89,170.8,563.84,,9252.95
1995-09-05,739.53,171.5,569.17,,9222.91
1995-09-06,753.75,171.18,570.17,,9194.68
1995-09-07,753.84,171.4,570.29,,9278.99
1995-09-08,751.08,172.03,572.68,,9393.21
1995-09-09,751.08,172.03,572.68,,9393.21
1995-09-10,751.08,172.03,572.68,,9393.21
1995-09-11,775.45,172.96,573.91,,9438.95
1995-09-12,763.69,172.91,576.51,,9434.81
1995-09-13,763.18,173.08,578.77,,9581.36
1995-09-14,758.13,173.87,583.61,,9680.1
1995-09-15,755.93,173.66,583.35,,9797.4
1995-09-16,755.93,173.66,583.35,,9797.4
1995-09-17,755.93,173.66,583.35,,9797.4
1995-09-18,757.4,172.65,582.77,,9770.05
1995-09-19,736.74,172.89,584.2,,9646.14
1995-09-20,726.14,173.7,586.77,,9630.96
1995-09-21,731.17,174.43,583.0,,9536.27
1995-09-22,730.01,173.79,581.73,,9541.87
1995-09-23,730.01,173.79,581.73,,9541.87
1995-09-24,730.01,173.79,581.73,,9541.87
1995-09-25,723.35,172.96,581.81,,9497.88
1995-09-26,728.86,172.88,581.41,,9583.34
1995-09-27,708.46,173.59,581.04,,9650.6
1995-09-28,711.19,173.95,585.87,,9600.56
1995-09-29,722.43,175.0,584.41,,9646.34
1995-09-30,722.43,175.0,584.41,,9646.34
1995-10-01,722.43,175.0,584.41,,9646.34
1995-10-02,722.43,173.29,581.72,,9724.98
1995-10-03,722.43,173.57,582.34,,9805.46
1995-10-04,717.79,173.98,581.47,,9939.95
1995-10-05,724.88,174.49,582.63,,9888.04
1995-10-06,719.96,174.48,582.49,,9873.9
1995-10-07,719.96,174.48,582.49,,9873.9
1995-10-08,719.96,174.48,582.49,,9873.9
1995-10-09,706.29,173.63,578.37,,9863.44
1995-10-10,708.63,172.54,577.52,,9730.92
1995-10-11,710.89,172.01,579.46,,9635.06
1995-10-12,704.4,173.14,583.1,,9685.14
1995-10-13,702.98,173.55,584.5,,9883.78
1995-10-14,702.98,173.55,584.5,,9883.78
1995-10-15,702.98,173.55,584.5,,9883.78
1995-10-16,701.34,173.82,583.03,,10009.28
1995-10-17,702.4,174.02,586.78,,10032.93
1995-10-18,716.83,173.85,587.44,,9973.7
1995-10-19,702.79,174.45,590.65,,9981.61
1995-10-20,726.29,174.57,587.46,,9895.24
1995-10-21,726.29,174.57,587.46,,9895.24
1995-10-22,726.29,174.57,587.46,,9895.24
1995-10-23,723.09,173.81,585.06,,9880.53
1995-10-24,723.57,173.64,586.54,,9775.66
1995-10-25,760.41,172.67,582.47,,9841.06
1995-10-26,731.47,170.82,576.72,,9774.48
1995-10-27,722.37,170.18,579.7,,9680.75
1995-10-28,722.37,170.18,579.7,,9680.75
1995-10-29,722.37,170.18,579.7,,9680.75
1995-10-30,722.78,171.39,583.25,,9672.39
1995-10-31,717.32,171.78,581.5,,9782.39
1995-11-01,723.39,171.4,584.22,,9782.39
1995-11-02,721.7,172.72,589.72,,9749.36
1995-11-03,727.79,172.95,590.57,,9855.8
1995-11-04,727.79,172.95,590.57,,9855.8
1995-11-05,727.79,172.95,590.57,,9855.8
1995-11-06,736.15,172.81,588.46,,9736.1
1995-11-07,729.69,172.65,586.32,,9732.41
1995-11-08,711.61,173.28,591.71,,9562.45
1995-11-09,711.2,173.74,593.26,,9497.83
1995-11-10,708.76,173.58,592.72,,9411.85
1995-11-11,708.76,173.58,592.72,,9411.85
1995-11-12,708.76,173.58,592.72,,9411.85
1995-11-13,688.7,172.57,592.3,,9385.22
1995-11-14,688.87,172.4,589.29,,9407.37
1995-11-15,692.2,173.23,593.96,,9431.38
1995-11-16,682.44,173.9,597.34,,9367.65
1995-11-17,676.19,174.6,600.07,,9287.9
1995-11-18,676.19,174.6,600.07,,9287.9
1995-11-19,676.19,174.6,600.07,,9287.9
1995-11-20,674.74,175.21,596.85,,9373.91
1995-11-21,678.42,175.73,600.24,,9452.09
1995-11-22,663.32,175.73,598.4,,9501.61
1995-11-23,658.37,175.67,598.4,,9505.67
1995-11-24,659.37,175.68,599.97,,9488.75
1995-11-25,659.37,175.68,599.97,,9488.75
1995-11-26,659.37,175.68,599.97,,9488.75
1995-11-27,645.03,176.06,601.32,,9523.87
1995-11-28,652.57,177.06,606.45,,9623.79
1995-11-29,641.59,176.78,607.64,,9617.32
1995-11-30,641.14,176.88,605.37,,9813.34
1995-12-01,633.81,177.8,606.98,,9862.55
1995-12-02,633.81,177.8,606.98,,9862.55
1995-12-03,633.81,177.8,606.98,,9862.55
1995-12-04,634.92,178.99,613.68,,9940.63
1995-12-05,637.22,179.55,617.68,,9975.37
1995-12-06,628.43,180.18,620.18,,9898.89
1995-12-07,631.84,180.39,616.17,,9863.98
1995-12-08,636.78,179.88,617.48,,9863.61
1995-12-09,636.78,179.88,617.48,,9863.61
1995-12-10,636.78,179.88,617.48,,9863.61
1995-12-11,619.26,180.24,619.52,,9835.17
1995-12-12,629.45,180.05,618.78,,9927.79
1995-12-13,613.8,180.24,621.69,,9920.88
1995-12-14,614.75,180.46,616.92,,9912.84
1995-12-15,603.89,179.79,616.34,,9858.65
1995-12-16,603.89,179.79,616.34,,9858.65
1995-12-17,603.89,179.79,616.34,,9858.65
1995-12-18,592.14,178.46,606.81,,9806.58
1995-12-19,592.06,178.29,611.93,,9705.86
1995-12-20,601.04,178.75,605.94,,9877.86
1995-12-21,597.43,180.16,610.49,,9907.61
1995-12-22,594.24,180.84,611.96,,9932.2
1995-12-23,594.24,180.84,611.96,,9932.2
1995-12-24,594.24,180.84,611.96,,9932.2
1995-12-25,580.03,180.84,611.96,,9932.2
1995-12-26,572.22,181.51,614.3,,9932.2
1995-12-27,570.4,181.93,614.53,,9985.23
1995-12-28,556.82,181.54,614.12,,9998.17
1995-12-29,555.29,181.9,615.93,,10073.39
1995-12-30,555.29,181.9,615.93,,10073.39
1995-12-31,555.29,181.9,615.93,,10073.39
1996-01-01,555.29,181.9,615.93,,10073.39
1996-01-02,537.87,182.75,620.73,,10204.87
1996-01-03,542.42,183.71,621.32,,10397.44
1996-01-04,558.76,183.98,617.7,,10573.9
1996-01-05,536.37,184.46,616.71,,10529.9
1996-01-06,536.37,184.46,616.71,,10529.9
1996-01-07,536.37,184.46,616.71,,10529.9
1996-01-08,539.17,184.29,618.46,,10466.67
1996-01-09,558.62,182.75,609.45,,10427.2
1996-01-10,547.62,181.1,598.48,,10304.63
1996-01-11,545.64,181.2,602.69,,10429.82
1996-01-12,547.11,181.09,601.81,,10540.01
1996-01-13,547.11,181.09,601.81,,10540.01
1996-01-14,547.11,181.09,601.81,,10540.01
1996-01-15,551.04,180.61,599.82,,10634.5
1996-01-16,547.76,181.99,608.44,,10671.15
1996-01-17,537.31,181.54,606.37,,10593.82
1996-01-18,517.63,181.43,608.24,,10536.49
1996-01-19,523.51,182.0,611.83,,10764.09
1996-01-20,523.51,182.0,611.83,,10764.09
1996-01-21,523.51,182.0,611.83,,10764.09
1996-01-22,516.46,181.83,613.4,,10955.33
1996-01-23,519.6,181.26,612.79,,10957.22
1996-01-24,522.63,182.08,619.96,,10960.21
1996-01-25,521.37,182.18,617.03,,11103.08
1996-01-26,525.57,182.39,621.62,,11111.87
1996-01-27,525.57,182.39,621.62,,11111.87
1996-01-28,525.57,182.39,621.62,,11111.87
1996-01-29,529.14,182.77,624.22,,11058.97
1996-01-30,532.57,183.64,630.15,,11201.46
1996-01-31,537.35,185.64,636.02,,11359.7
1996-02-01,536.68,186.23,638.46,,11362.8
1996-02-02,536.04,186.41,635.84,,11469.4
1996-02-03,536.04,186.41,635.84,,11469.4
1996-02-04,536.04,186.41,635.84,,11469.4
1996-02-05,522.85,187.08,641.43,,11484.12
1996-02-06,520.69,187.61,646.33,,11391.38
1996-02-07,524.3,188.15,649.93,,11388.59
1996-02-08,521.86,188.57,656.07,,11331.77
1996-02-09,525.41,188.13,656.37,,11310.28
1996-02-10,525.41,188.13,656.37,,11310.28
1996-02-11,525.41,188.13,656.37,,11310.28
1996-02-12,525.77,188.89,661.45,,11256.59
1996-02-13,529.58,188.68,660.51,,11200.19
1996-02-14,529.25,188.55,655.58,,11364.46
1996-02-15,536.98,188.47,651.32,,11471.81
1996-02-16,552.94,188.43,647.98,,11594.99
1996-02-17,552.94,188.43,647.98,,11594.99
1996-02-18,552.94,188.43,647.98,,11594.99
1996-02-19,552.94,188.53,647.98,,11594.99
1996-02-20,552.94,186.09,640.65,,11594.99
1996-02-21,552.94,186.96,648.1,,11594.99
1996-02-22,552.94,188.62,658.86,,11338.45
1996-02-23,552.94,188.99,659.08,,11390.41
1996-02-24,552.94,188.99,659.08,,11390.41
1996-02-25,552.94,188.99,659.08,,11390.41
1996-02-26,552.94,188.0,650.46,,11210.42
1996-02-27,552.94,187.04,647.24,,11197.02
1996-02-28,552.94,186.82,644.75,,11264.65
1996-02-29,552.94,186.09,640.43,,11125.68
1996-03-01,552.94,186.87,644.37,,11194.94
1996-03-02,552.94,186.87,644.37,,11194.94
1996-03-03,552.94,186.87,644.37,,11194.94
1996-03-04,601.98,187.61,650.81,,11254.05
1996-03-05,587.06,188.17,655.79,,11454.08
1996-03-06,559.7,187.44,652.0,,11378.73
1996-03-07,569.33,187.12,653.65,,11194.48
1996-03-08,573.13,184.23,633.5,,11217.79
1996-03-09,573.13,184.23,633.5,,11217.79
1996-03-10,573.13,184.23,633.5,,11217.79
1996-03-11,568.12,183.44,640.02,,10397.45
1996-03-12,563.88,183.59,637.09,,10602.45
1996-03-13,563.2,183.73,638.55,,10249.48
1996-03-14,562.3,184.78,640.87,,10451.75
1996-03-15,562.39,185.04,641.43,,10557.58
1996-03-16,562.39,185.04,641.43,,10557.58
1996-03-17,562.39,185.04,641.43,,10557.58
1996-03-18,567.87,186.87,652.65,,10601.28
1996-03-19,566.55,187.44,651.69,,10880.5
1996-03-20,569.67,187.07,649.98,,10836.53
1996-03-21,569.76,187.82,649.19,,11027.96
1996-03-22,570.18,187.97,650.62,,11026.73
1996-03-23,570.18,187.97,650.62,,11026.73
1996-03-24,570.18,187.97,650.62,,11026.73
1996-03-25,570.24,188.49,650.04,,11111.76
1996-03-26,563.52,188.58,652.97,,10984.47
1996-03-27,562.35,188.27,648.91,,11066.57
1996-03-28,554.04,188.4,648.94,,11030.58
1996-03-29,556.39,188.64,645.5,,10957.2
1996-03-30,556.39,188.64,645.5,,10957.2
1996-03-31,556.39,188.64,645.5,,10957.2
1996-04-01,566.19,189.64,653.73,,10926.84
1996-04-02,557.21,190.13,655.26,,11144.64
1996-04-03,560.98,190.13,655.88,,11139.88
1996-04-04,563.19,190.21,655.86,,11139.88
1996-04-05,582.53,190.38,655.86,,11139.88
1996-04-06,582.53,190.38,655.86,,11139.88
1996-04-07,582.53,190.38,655.86,,11139.88
1996-04-08,581.38,188.65,644.24,,11139.88
1996-04-09,578.07,188.2,642.19,,11107.37
1996-04-10,579.82,187.38,633.5,,11077.55
1996-04-11,583.38,186.72,631.18,,10892.57
1996-04-12,586.96,187.5,636.71,,10849.8
1996-04-13,586.96,187.5,636.71,,10849.8
1996-04-14,586.96,187.5,636.71,,10849.8
1996-04-15,584.67,188.79,642.49,,10949.57
1996-04-16,590.85,189.47,645.0,,11032.98
1996-04-17,593.38,188.91,641.61,,10962.69
1996-04-18,600.28,189.38,643.61,,10909.29
1996-04-19,618.12,190.59,645.07,,10818.49
1996-04-20,618.12,190.59,645.07,,10818.49
1996-04-21,618.12,190.59,645.07,,10818.49
1996-04-22,613.97,191.72,647.89,,10909.98
1996-04-23,623.77,192.1,651.58,,10889.05
1996-04-24,664.65,191.97,650.17,,10898.69
1996-04-25,652.67,192.1,652.87,,10753.38
1996-04-26,707.61,192.89,653.46,,10732.79
1996-04-27,707.61,192.89,653.46,,10732.79
1996-04-28,707.61,192.89,653.46,,10732.79
1996-04-29,738.62,193.21,654.16,,10835.75
1996-04-30,681.16,192.9,654.17,,10964.53
1996-05-01,681.16,192.27,654.58,,10907.01
1996-05-02,654.43,190.82,643.38,,10929.9
1996-05-03,650.04,190.08,641.63,,10734.24
1996-05-04,650.04,190.08,641.63,,10734.24
1996-05-05,650.04,190.08,641.63,,10734.24
1996-05-06,671.28,189.86,640.81,,10697.54
1996-05-07,661.16,189.26,638.26,,10702.17
1996-05-08,661.27,189.94,644.77,,10617.32
1996-05-09,656.9,189.82,645.44,,10573.0
1996-05-10,661.47,190.39,652.09,,10597.73
1996-05-11,661.47,190.39,652.09,,10597.73
1996-05-12,661.47,190.39,652.09,,10597.73
1996-05-13,666.11,191.08,661.51,,10746.0
1996-05-14,665.42,191.8,665.6,,10817.88
1996-05-15,682.05,192.42,665.42,,10863.83
1996-05-16,683.08,192.33,664.85,,10833.41
1996-05-17,711.93,192.99,668.91,,10816.85
1996-05-18,711.93,192.99,668.91,,10816.85
1996-05-19,711.93,192.99,668.91,,10816.85
1996-05-20,703.08,193.24,673.15,,10987.59
1996-05-21,661.85,193.33,672.76,,11088.77
1996-05-22,668.62,193.44,678.42,,11082.79
1996-05-23,642.67,192.66,676.0,,11030.84
1996-05-24,639.8,192.72,678.51,,11019.16
1996-05-25,639.8,192.72,678.51,,11019.16
1996-05-26,639.8,192.72,678.51,,11019.16
1996-05-27,637.96,192.62,678.51,,11081.69
1996-05-28,646.91,191.99,672.23,,11107.02
1996-05-29,650.56,191.62,667.93,,11200.56
1996-05-30,636.36,192.45,671.7,,11157.07
1996-05-31,643.65,192.76,669.12,,11264.73
1996-06-01,643.65,192.76,669.12,,11264.73
1996-06-02,643.65,192.76,669.12,,11264.73
1996-06-03,641.09,191.86,667.68,,11059.81
1996-06-04,651.51,192.45,672.56,,11086.91
1996-06-05,696.97,193.18,678.44,,11092.51
1996-06-06,702.64,192.49,673.03,,11225.83
1996-06-07,727.34,191.75,673.31,,11196.55
1996-06-08,727.34,191.75,673.31,,11196.55
1996-06-09,727.34,191.75,673.31,,11196.55
1996-06-10,764.39,191.73,672.16,,11143.24
1996-06-11,752.26,191.74,670.97,,10993.55
1996-06-12,755.77,192.1,669.04,,10958.67
1996-06-13,768.68,191.87,667.92,,10866.02
1996-06-14,777.28,192.31,665.85,,10864.99
1996-06-15,777.28,192.31,665.85,,10864.99
1996-06-16,777.28,192.31,665.85,,10864.99
1996-06-17,752.0,192.29,665.16,,10864.99
1996-06-18,793.56,192.56,662.06,,10952.78
1996-06-19,796.91,192.49,661.96,,10904.47
1996-06-20,793.59,192.23,662.1,,10904.47
1996-06-21,796.11,192.73,666.84,,10855.29
1996-06-22,796.11,192.73,666.84,,10855.29
1996-06-23,796.11,192.73,666.84,,10855.29
1996-06-24,793.34,193.35,668.85,,10959.72
1996-06-25,780.65,193.11,668.48,,10982.77
1996-06-26,801.46,192.8,664.39,,11059.92
1996-06-27,806.46,193.01,668.55,,11002.45
1996-06-28,804.251,193.48,670.63,,11020.9
1996-06-29,804.251,193.48,670.63,,11020.9
1996-06-30,804.251,193.48,670.63,,11020.9
1996-07-01,761.115,194.2,675.88,,11002.61
1996-07-02,759.713,193.48,673.61,,11084.43
1996-07-03,786.134,193.21,672.4,,11063.28
1996-07-04,785.429,193.57,672.4,,11181.82
1996-07-05,785.379,191.04,657.44,,11177.13
1996-07-06,785.379,191.04,657.44,,11177.13
1996-07-07,785.379,191.04,657.44,,11177.13
1996-07-08,807.339,189.43,652.54,,10890.05
1996-07-09,817.612,190.19,654.75,,10929.63
1996-07-10,820.046,190.09,656.06,,10911.76
1996-07-11,792.068,188.76,645.67,,10921.35
1996-07-12,796.41,187.6,646.19,,10802.68
1996-07-13,796.41,187.6,646.19,,10802.68
1996-07-14,796.41,187.6,646.19,,10802.68
1996-07-15,789.158,185.31,629.8,,10800.13
1996-07-16,823.08,184.49,628.37,,10627.98
1996-07-17,808.99,185.54,634.07,,10609.1
1996-07-18,818.044,187.31,643.56,,10711.24
1996-07-19,856.928,187.19,638.73,,10845.3
1996-07-20,856.928,187.19,638.73,,10845.3
1996-07-21,856.928,187.19,638.73,,10845.3
1996-07-22,884.939,185.44,633.77,,10798.29
1996-07-23,871.474,184.61,626.87,,10865.31
1996-07-24,887.596,182.85,626.65,,10699.86
1996-07-25,868.159,184.14,631.17,,10706.97
1996-07-26,845.123,184.76,635.9,,10705.57
1996-07-27,845.123,184.76,635.9,,10705.57
1996-07-28,845.123,184.76,635.9,,10705.57
1996-07-29,855.421,184.09,630.91,,10651.8
1996-07-30,836.932,184.43,635.26,,10585.86
1996-07-31,822.477,185.93,639.95,,10681.42
1996-08-01,835.105,187.96,650.02,,10789.87
1996-08-02,838.875,189.87,662.49,,10961.97
1996-08-03,838.875,189.87,662.49,,10961.97
1996-08-04,838.875,189.87,662.49,,10961.97
1996-08-05,853.193,190.13,660.23,,11071.43
1996-08-06,862.223,189.5,662.38,,11134.6
1996-08-07,867.267,189.27,664.16,,11127.54
1996-08-08,875.999,189.29,662.59,,11164.36
1996-08-09,871.604,188.72,662.1,,11104.03
1996-08-10,871.604,188.72,662.1,,11104.03
1996-08-11,871.604,188.72,662.1,,11104.03
1996-08-12,886.046,189.6,665.77,,11181.88
1996-08-13,874.805,189.21,660.2,,11165.67
1996-08-14,871.645,189.41,662.05,,11166.77
1996-08-15,865.827,189.35,662.28,,11158.39
1996-08-16,853.87,189.73,665.21,,11175.98
1996-08-17,853.87,189.73,665.21,,11175.98
1996-08-18,853.87,189.73,665.21,,11175.98
1996-08-19,835.615,190.04,666.58,,11213.48
1996-08-20,822.442,190.33,665.69,,11312.51
1996-08-21,833.606,190.68,665.07,,11436.5
1996-08-22,818.196,191.54,670.68,,11478.77
1996-08-23,803.693,191.44,667.03,,11424.64
1996-08-24,803.693,191.44,667.03,,11424.64
1996-08-25,803.693,191.44,667.03,,11424.64
1996-08-26,773.068,190.87,663.88,,11424.64
1996-08-27,787.467,191.19,666.4,,11338.93
1996-08-28,796.839,190.72,664.81,,11379.49
1996-08-29,788.734,189.09,657.4,,11328.21
1996-08-30,809.938,187.89,651.99,,11159.02
1996-08-31,809.938,187.89,651.99,,11159.02
1996-09-01,809.938,187.89,651.99,,11159.02
1996-09-02,804.778,187.36,651.99,,11106.57
1996-09-03,800.223,187.28,654.72,,10957.18
1996-09-04,812.015,187.86,655.61,,11076.95
1996-09-05,814.383,187.35,649.44,,11040.51
1996-09-06,801.234,187.8,655.68,,11025.59
1996-09-07,801.234,187.8,655.68,,11025.59
1996-09-08,801.234,187.8,655.68,,11025.59
1996-09-09,793.586,189.09,663.76,,11212.6
1996-09-10,764.449,189.1,663.81,,11223.62
1996-09-11,769.245,189.04,667.28,,11236.36
1996-09-12,757.087,189.75,671.15,,11251.72
1996-09-13,779.069,191.73,680.54,,11369.04
1996-09-14,779.069,191.73,680.54,,11369.04
1996-09-15,779.069,191.73,680.54,,11369.04
1996-09-16,778.293,192.66,683.98,,11567.9
1996-09-17,776.479,193.05,682.94,,11621.61
1996-09-18,760.756,193.11,681.47,,11594.03
1996-09-19,769.099,193.28,683.0,,11586.68
1996-09-20,805.538,193.37,687.03,,11592.36
1996-09-21,805.538,193.37,687.03,,11592.36
1996-09-22,805.538,193.37,687.03,,11592.36
1996-09-23,851.986,192.84,686.48,,11622.13
1996-09-24,849.924,192.91,685.61,,11546.7
1996-09-25,835.181,193.8,685.83,,11603.53
1996-09-26,854.664,193.86,685.86,,11636.13
1996-09-27,875.525,194.11,686.19,,11759.39
1996-09-28,875.525,194.11,686.19,,11759.39
1996-09-29,875.525,194.11,686.19,,11759.39
1996-09-30,875.525,194.51,687.31,,11902.43
1996-10-01,875.525,194.9,689.08,,11921.22
1996-10-02,875.525,195.79,694.01,,11951.88
1996-10-03,865.486,195.34,692.78,,12014.56
1996-10-04,863.459,196.03,701.46,,11905.51
1996-10-05,863.459,196.03,701.46,,11905.51
1996-10-06,863.459,196.03,701.46,,11905.51
1996-10-07,864.663,196.39,703.34,,12133.07
1996-10-08,877.607,195.93,700.64,,12106.76
1996-10-09,874.011,194.91,696.74,,12250.57
1996-10-10,904.095,194.47,694.61,,12242.47
1996-10-11,909.894,195.44,700.66,,12218.4
1996-10-12,909.894,195.44,700.66,,12218.4
1996-10-13,909.894,195.44,700.66,,12218.4
1996-10-14,940.786,196.19,703.54,,12330.35
1996-10-15,937.293,196.76,702.57,,12490.7
1996-10-16,933.883,196.65,704.41,,12396.18
1996-10-17,952.322,197.07,706.99,,12436.8
1996-10-18,939.932,198.08,710.82,,12510.05
1996-10-19,939.932,198.08,710.82,,12510.05
1996-10-20,939.932,198.08,710.82,,12510.05
1996-10-21,964.392,197.62,709.85,,12510.05
1996-10-22,976.471,196.82,706.57,,12444.66
1996-10-23,1010.834,196.36,707.27,,12492.37
1996-10-24,1007.914,195.51,702.29,,12473.56
1996-10-25,1012.672,194.86,700.92,,12388.38
1996-10-26,1012.672,194.86,700.92,,12388.38
1996-10-27,1012.672,194.86,700.92,,12388.38
1996-10-28,1022.864,194.37,697.26,,12262.77
1996-10-29,1017.518,194.66,701.5,,12192.17
1996-10-30,958.939,194.65,700.9,,12405.47
1996-10-31,976.71,194.98,705.27,,12477.56
1996-11-01,930.789,195.04,703.77,,12529.27
1996-11-02,930.789,195.04,703.77,,12529.27
1996-11-03,930.789,195.04,703.77,,12529.27
1996-11-04,945.117,195.53,706.73,,12559.4
1996-11-05,928.029,196.48,714.14,,12502.7
1996-11-06,915.051,198.79,724.59,,12775.47
1996-11-07,928.141,199.45,727.65,,12735.26
1996-11-08,919.674,200.44,730.82,,12751.16
1996-11-09,919.674,200.44,730.82,,12751.16
1996-11-10,919.674,200.44,730.82,,12751.16
1996-11-11,933.969,200.71,731.87,,12771.86
1996-11-12,943.003,200.85,729.56,,12806.31
1996-11-13,940.522,200.74,731.13,,12943.69
1996-11-14,953.19,201.88,735.88,,13004.8
1996-11-15,950.827,202.57,737.62,,12889.37
1996-11-16,950.827,202.57,737.62,,12889.37
1996-11-17,950.827,202.57,737.62,,12889.37
1996-11-18,1004.689,202.28,737.02,,13042.8
1996-11-19,1015.958,203.23,742.16,,13056.93
1996-11-20,1014.925,203.98,743.95,,13167.16
1996-11-21,940.773,203.83,742.75,,13099.56
1996-11-22,951.832,204.94,748.73,,13116.79
1996-11-23,951.832,204.94,748.73,,13116.79
1996-11-24,951.832,204.94,748.73,,13116.79
1996-11-25,976.55,205.71,757.03,,13239.39
1996-11-26,967.589,205.6,755.96,,13485.33
1996-11-27,980.381,205.16,755.0,,13530.95
1996-11-28,992.639,204.79,755.0,,13310.76
1996-11-29,1032.947,205.08,757.02,,13393.93
1996-11-30,1032.947,205.08,757.02,,13393.93
1996-12-01,1032.947,205.08,757.02,,13393.93
1996-12-02,1134.523,205.08,756.56,,13517.56
1996-12-03,1122.989,202.73,748.28,,13456.26
1996-12-04,1169.92,202.18,745.1,,13434.24
1996-12-05,1212.081,202.77,744.38,,13491.56
1996-12-06,1212.889,200.08,739.6,,13102.73
1996-12-07,1212.889,200.08,739.6,,13102.73
1996-12-08,1212.889,200.08,739.6,,13102.73
1996-12-09,1247.658,201.96,749.81,,13144.23
1996-12-10,1230.254,202.43,747.54,,13342.46
1996-12-11,1244.9,200.66,740.73,,13189.6
1996-12-12,1177.136,198.63,729.33,,13053.28
1996-12-13,1110.038,197.57,728.64,,12784.07
1996-12-14,1110.038,197.57,728.64,,12784.07
1996-12-15,1110.038,197.57,728.64,,12784.07
1996-12-16,1000.022,197.52,720.98,,12937.48
1996-12-17,905.579,198.1,726.04,,12815.37
1996-12-18,972.73,198.66,731.54,,12766.02
1996-12-19,902.423,199.92,745.76,,12846.56
1996-12-20,885.238,201.33,748.87,,13131.41
1996-12-21,885.238,201.33,748.87,,13131.41
1996-12-22,885.238,201.33,748.87,,13131.41
1996-12-23,902.014,201.34,746.92,,13331.48
1996-12-24,865.577,200.98,751.03,,13341.61
1996-12-25,895.177,200.98,751.03,,13341.61
1996-12-26,924.235,201.82,755.82,,13341.61
1996-12-27,922.348,202.38,756.79,,13404.14
1996-12-28,922.348,202.38,756.79,,13404.14
1996-12-29,922.348,202.38,756.79,,13404.14
1996-12-30,934.213,202.63,753.85,,13480.75
1996-12-31,917.018,201.78,740.74,,13451.45
1997-01-01,917.018,201.78,740.74,,13451.45
1997-01-02,919.435,200.33,737.01,,13203.44
1997-01-03,899.613,201.65,748.03,,13222.79
1997-01-04,899.613,201.65,748.03,,13222.79
1997-01-05,899.613,201.65,748.03,,13222.79
1997-01-06,876.495,202.21,747.65,,13443.93
1997-01-07,898.171,202.64,753.23,,13420.16
1997-01-08,896.408,201.93,748.41,,13454.93
1997-01-09,906.98,201.69,754.85,,13198.11
1997-01-10,918.4,200.76,759.5,,13191.5
1997-01-11,918.4,200.76,759.5,,13191.5
1997-01-12,918.4,200.76,759.5,,13191.5
1997-01-13,929.52,202.18,759.51,,13289.21
1997-01-14,907.85,203.83,768.86,,13293.87
1997-01-15,916.72,204.19,767.2,,13766.65
1997-01-16,915.01,205.07,769.75,,13830.68
1997-01-17,919.85,205.33,776.17,,13856.4
1997-01-18,919.85,205.33,776.17,,13856.4
1997-01-19,919.85,205.33,776.17,,13856.4
1997-01-20,933.28,204.32,776.7,,13868.24
1997-01-21,929.11,204.39,782.72,,13732.79
1997-01-22,942.44,205.44,786.23,,13692.79
1997-01-23,945.8,204.14,777.56,,13610.33
1997-01-24,953.92,202.67,770.52,,13379.55
