datetime,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol,US_Lowvol
2016-02-19,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991,-0.0858103483709991,-0.0858103483709991,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991,-0.0858103483709991,-0.0858103483709991,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991
2016-02-20,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991,-0.0858103483709991,-0.0858103483709991,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991,-0.0858103483709991,-0.0858103483709991,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991
2016-02-21,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991,-0.0858103483709991,-0.0858103483709991,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991,-0.0858103483709991,-0.0858103483709991,-0.030551857652402203,-0.030551857652402203,-0.030551857652402203,-0.0858103483709991
2016-02-22,-0.02659060376870015,-0.02659060376870015,-0.02659060376870015,-0.06927682026573712,-0.06927682026573712,-0.06927682026573712,-0.02659060376870015,-0.02659060376870015,-0.02659060376870015,-0.06927682026573712,-0.06927682026573712,-0.06927682026573712,-0.02659060376870015,-0.02659060376870015,-0.02659060376870015,-0.06927682026573712
2016-02-23,-0.03019779681487378,-0.03019779681487378,-0.03019779681487378,-0.0728741374691797,-0.0728741374691797,-0.0728741374691797,-0.03019779681487378,-0.03019779681487378,-0.03019779681487378,-0.0728741374691797,-0.0728741374691797,-0.0728741374691797,-0.03019779681487378,-0.03019779681487378,-0.03019779681487378,-0.0728741374691797
2016-02-24,-0.030475554439227004,-0.030475554439227004,-0.030475554439227004,-0.06817067045292102,-0.06817067045292102,-0.06817067045292102,-0.030475554439227004,-0.030475554439227004,-0.030475554439227004,-0.06817067045292102,-0.06817067045292102,-0.06817067045292102,-0.030475554439227004,-0.030475554439227004,-0.030475554439227004,-0.06817067045292102
2016-02-25,-0.02882460869083603,-0.02882460869083603,-0.02882460869083603,-0.05752209058939495,-0.05752209058939495,-0.05752209058939495,-0.02882460869083603,-0.02882460869083603,-0.02882460869083603,-0.05752209058939495,-0.05752209058939495,-0.05752209058939495,-0.02882460869083603,-0.02882460869083603,-0.02882460869083603,-0.05752209058939495
2016-02-26,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773,-0.06499892303671773,-0.06499892303671773,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773,-0.06499892303671773,-0.06499892303671773,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773
2016-02-27,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773,-0.06499892303671773,-0.06499892303671773,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773,-0.06499892303671773,-0.06499892303671773,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773
2016-02-28,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773,-0.06499892303671773,-0.06499892303671773,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773,-0.06499892303671773,-0.06499892303671773,-0.03231944888366145,-0.03231944888366145,-0.03231944888366145,-0.06499892303671773
2016-02-29,-0.036191088502873,-0.03619108850287289,-0.036191088502873,-0.0713959195052144,-0.0713959195052144,-0.0713959195052144,-0.03619108850287289,-0.03619108850287289,-0.03619108850287289,-0.0713959195052144,-0.0713959195052144,-0.0713959195052144,-0.03619108850287289,-0.036191088502873,-0.036191088502873,-0.0713959195052144
2016-03-01,-0.027577267400107464,-0.027577267400107464,-0.027577267400107464,-0.06490147370256605,-0.06490147370256605,-0.06490147370256605,-0.027577267400107464,-0.027577267400107464,-0.027577267400107464,-0.06490147370256605,-0.06490147370256605,-0.06490147370256605,-0.027577267400107464,-0.027577267400107464,-0.027577267400107464,-0.06490147370256605
2016-03-02,-0.020713438637109394,-0.02071343863710917,-0.020713438637109394,-0.06342459033991255,-0.06342459033991255,-0.06342459033991255,-0.02071343863710917,-0.02071343863710917,-0.02071343863710917,-0.06342459033991255,-0.06342459033991255,-0.06342459033991255,-0.020713438637109394,-0.020713438637109394,-0.020713438637109394,-0.06342459033991255
2016-03-03,-0.01541688665030816,-0.01541688665030816,-0.01541688665030816,-0.060396625749940536,-0.060396625749940536,-0.060396625749940536,-0.01541688665030816,-0.01541688665030816,-0.01541688665030816,-0.060396625749940536,-0.060396625749940536,-0.060396625749940536,-0.01541688665030816,-0.01541688665030816,-0.01541688665030816,-0.060396625749940536
2016-03-04,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598,-0.06458775086434598,-0.06458775086434598,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598,-0.06458775086434598,-0.06458775086434598,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598
2016-03-05,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598,-0.06458775086434598,-0.06458775086434598,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598,-0.06458775086434598,-0.06458775086434598,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598
2016-03-06,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598,-0.06458775086434598,-0.06458775086434598,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598,-0.06458775086434598,-0.06458775086434598,-0.014149503291337573,-0.014149503291337573,-0.014149503291337573,-0.06458775086434598
2016-03-07,-0.009721981002327795,-0.009721981002327795,-0.009721981002327795,-0.06359018692943341,-0.06359018692943341,-0.06359018692943341,-0.009721981002327795,-0.009721981002327795,-0.009721981002327795,-0.06359018692943352,-0.06359018692943341,-0.06359018692943341,-0.009721981002327795,-0.009721981002327795,-0.009721981002327795,-0.06359018692943341
2016-03-08,-0.017516975452339323,-0.0175169754523391,-0.0175169754523391,-0.06222053741073286,-0.06222053741073286,-0.06222053741073286,-0.0175169754523391,-0.0175169754523391,-0.0175169754523391,-0.06222053741073286,-0.06222053741073286,-0.06222053741073286,-0.0175169754523391,-0.0175169754523391,-0.0175169754523391,-0.06222053741073286
2016-03-09,-0.01476393868175252,-0.014763938681752409,-0.01476393868175252,-0.060515723856409576,-0.060515723856409576,-0.060515723856409576,-0.014763938681752409,-0.014763938681752409,-0.014763938681752409,-0.060515723856409576,-0.060515723856409576,-0.060515723856409576,-0.014763938681752409,-0.01476393868175252,-0.01476393868175252,-0.060515723856409576
2016-03-10,-0.013592750251078867,-0.013592750251078867,-0.013592750251078867,-0.057779615885074076,-0.057779615885074076,-0.057779615885074076,-0.013592750251078867,-0.013592750251078867,-0.013592750251078867,-0.057779615885074076,-0.057779615885074076,-0.057779615885074076,-0.013592750251078867,-0.013592750251078867,-0.013592750251078867,-0.057779615885074076
2016-03-11,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816109,-0.05307516328816109,-0.05307516328816109,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816131,-0.05307516328816109,-0.05307516328816109,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816109
2016-03-12,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816109,-0.05307516328816109,-0.05307516328816109,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816131,-0.05307516328816109,-0.05307516328816109,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816109
2016-03-13,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816109,-0.05307516328816109,-0.05307516328816109,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816131,-0.05307516328816109,-0.05307516328816109,-0.013813216698151165,-0.013813216698151165,-0.013813216698151165,-0.05307516328816109
2016-03-14,-0.01429145041725155,-0.01429145041725155,-0.01429145041725155,-0.05302433267916873,-0.05302433267916873,-0.05302433267916873,-0.01429145041725155,-0.01429145041725155,-0.01429145041725155,-0.05302433267916873,-0.05302433267916873,-0.05302433267916873,-0.01429145041725155,-0.01429145041725155,-0.01429145041725155,-0.05302433267916873
2016-03-15,-0.012102027673213556,-0.012102027673213556,-0.012102027673213556,-0.05044238639914378,-0.05044238639914378,-0.05044238639914378,-0.012102027673213556,-0.012102027673213556,-0.012102027673213556,-0.05044238639914378,-0.05044238639914378,-0.05044238639914378,-0.012102027673213556,-0.012102027673213556,-0.012102027673213556,-0.05044238639914378
2016-03-16,-0.007402389447573432,-0.007402389447573432,-0.007402389447573432,-0.045259639784474115,-0.045259639784474115,-0.045259639784474115,-0.007402389447573432,-0.007402389447573432,-0.007402389447573432,-0.045259639784474115,-0.045259639784474115,-0.045259639784474115,-0.007402389447573432,-0.007402389447573432,-0.007402389447573432,-0.045259639784474115
2016-03-17,-0.0021488813759624747,-0.0021488813759624747,-0.0021488813759624747,-0.040191572705094214,-0.040191572705094214,-0.040191572705094214,-0.0021488813759624747,-0.0021488813759624747,-0.0021488813759624747,-0.040191572705094214,-0.040191572705094214,-0.040191572705094214,-0.0021488813759624747,-0.0021488813759624747,-0.0021488813759624747,-0.040191572705094214
2016-03-18,-0.004707049933047491,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172,-0.04548226995304172,-0.04548226995304172,-0.00470704993304738,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172,-0.04548226995304172,-0.04548226995304172,-0.00470704993304738,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172
2016-03-19,-0.004707049933047491,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172,-0.04548226995304172,-0.04548226995304172,-0.00470704993304738,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172,-0.04548226995304172,-0.04548226995304172,-0.00470704993304738,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172
2016-03-20,-0.004707049933047491,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172,-0.04548226995304172,-0.04548226995304172,-0.00470704993304738,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172,-0.04548226995304172,-0.04548226995304172,-0.00470704993304738,-0.00470704993304738,-0.00470704993304738,-0.04548226995304172
2016-03-21,-0.001912114212077376,-0.001912114212077376,-0.001912114212077376,-0.04573609122215094,-0.04573609122215094,-0.04573609122215094,-0.001912114212077376,-0.001912114212077376,-0.001912114212077376,-0.04573609122215094,-0.04573609122215094,-0.04573609122215094,-0.001912114212077376,-0.001912114212077376,-0.001912114212077376,-0.04573609122215094
2016-03-22,-0.004091709530286036,-0.004091709530286036,-0.004091709530286036,-0.04821923952621188,-0.04821923952621188,-0.04821923952621188,-0.004091709530286036,-0.004091709530286036,-0.004091709530286036,-0.04821923952621188,-0.04821923952621188,-0.04821923952621188,-0.004091709530286036,-0.004091709530286036,-0.004091709530286036,-0.04821923952621188
2016-03-23,0.0008944451062855574,0.0008944451062855574,0.0008944451062855574,-0.04653544480669147,-0.04653544480669147,-0.046535444806691695,0.0008944451062855574,0.0008944451062855574,0.0008944451062855574,-0.046535444806691695,-0.04653544480669147,-0.046535444806691695,0.0008944451062855574,0.0008944451062855574,0.0008944451062855574,-0.04653544480669147
2016-03-24,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607
2016-03-25,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607
2016-03-26,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607
2016-03-27,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607,-0.04340161194689607,-0.04340161194689607,0.0030354532569421,0.0030354532569421,0.0030354532569421,-0.04340161194689607
2016-03-28,0.003543241076307657,0.003543241076307657,0.003543241076307657,-0.039306433222866866,-0.039306433222866866,-0.039306433222866866,0.003543241076307657,0.003543241076307657,0.003543241076307657,-0.039306433222866866,-0.039306433222866866,-0.039306433222866866,0.003543241076307657,0.003543241076307657,0.003543241076307657,-0.039306433222866866
2016-03-29,0.006554205674192737,0.006554205674192737,0.006554205674192737,-0.030471695672210863,-0.030471695672210974,-0.030471695672210974,0.006554205674192737,0.006554205674192737,0.006554205674192737,-0.030471695672210974,-0.030471695672210863,-0.030471695672210974,0.006554205674192737,0.006554205674192737,0.006554205674192737,-0.030471695672210863
2016-03-30,0.006552123976840463,0.006552123976840463,0.006552123976840463,-0.031619865814953685,-0.031619865814953685,-0.031619865814953685,0.006552123976840463,0.006552123976840463,0.006552123976840463,-0.031619865814953685,-0.031619865814953685,-0.031619865814953685,0.006552123976840463,0.006552123976840463,0.006552123976840463,-0.031619865814953685
2016-03-31,-0.0018264199687839655,-0.0018264199687839655,-0.0018264199687839655,-0.03546679789043461,-0.03546679789043461,-0.03546679789043461,-0.0018264199687837435,-0.0018264199687839655,-0.0018264199687839655,-0.03546679789043461,-0.03546679789043461,-0.03546679789043461,-0.0018264199687839655,-0.0018264199687839655,-0.0018264199687839655,-0.03546679789043461
2016-04-01,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325,-0.035096732569329325,-0.035096732569329325,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325,-0.035096732569329325,-0.035096732569329325,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325
2016-04-02,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325,-0.035096732569329325,-0.035096732569329325,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325,-0.035096732569329325,-0.035096732569329325,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325
2016-04-03,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325,-0.035096732569329325,-0.035096732569329325,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325,-0.035096732569329325,-0.035096732569329325,-0.0010410882098638163,-0.0010410882098638163,-0.0010410882098638163,-0.035096732569329325
2016-04-04,-0.0011001766148208691,-0.0011001766148208691,-0.0011001766148208691,-0.030494354950180602,-0.030494354950180602,-0.030494354950180602,-0.0011001766148208691,-0.0011001766148208691,-0.0011001766148208691,-0.030494354950180602,-0.030494354950180602,-0.030494354950180602,-0.0011001766148208691,-0.0011001766148208691,-0.0011001766148208691,-0.030494354950180602
2016-04-05,-0.007230110815095725,-0.007230110815095725,-0.007230110815095725,-0.03500522219715496,-0.03500522219715507,-0.03500522219715507,-0.007230110815095725,-0.007230110815095725,-0.007230110815095725,-0.03500522219715507,-0.03500522219715496,-0.03500522219715507,-0.007230110815095725,-0.007230110815095725,-0.007230110815095725,-0.03500522219715496
2016-04-06,-0.0009650391486127896,-0.0009650391486125676,-0.0009650391486127896,-0.02864038042445538,-0.02864038042445538,-0.02864038042445538,-0.0009650391486125676,-0.0009650391486125676,-0.0009650391486125676,-0.02864038042445538,-0.02864038042445538,-0.02864038042445538,-0.0009650391486125676,-0.0009650391486125676,-0.0009650391486127896,-0.02864038042445538
2016-04-07,-0.006540141509345676,-0.006540141509345676,-0.006540141509345676,-0.035692397355320815,-0.035692397355320815,-0.035692397355320815,-0.006540141509345676,-0.006540141509345676,-0.006540141509345676,-0.035692397355320815,-0.035692397355320815,-0.035692397355320815,-0.006540141509345676,-0.006540141509345676,-0.006540141509345676,-0.035692397355320815
2016-04-08,-0.001278230465819985,-0.001278230465819763,-0.001278230465819985,-0.03464699367090107,-0.03464699367090107,-0.034646993670901294,-0.001278230465819763,-0.001278230465819763,-0.001278230465819763,-0.034646993670901294,-0.03464699367090107,-0.034646993670901294,-0.001278230465819985,-0.001278230465819985,-0.001278230465819985,-0.03464699367090107
2016-04-09,-0.001278230465819985,-0.001278230465819763,-0.001278230465819985,-0.03464699367090107,-0.03464699367090107,-0.034646993670901294,-0.001278230465819763,-0.001278230465819763,-0.001278230465819763,-0.034646993670901294,-0.03464699367090107,-0.034646993670901294,-0.001278230465819985,-0.001278230465819985,-0.001278230465819985,-0.03464699367090107
2016-04-10,-0.001278230465819985,-0.001278230465819763,-0.001278230465819985,-0.03464699367090107,-0.03464699367090107,-0.034646993670901294,-0.001278230465819763,-0.001278230465819763,-0.001278230465819763,-0.034646993670901294,-0.03464699367090107,-0.034646993670901294,-0.001278230465819985,-0.001278230465819985,-0.001278230465819985,-0.03464699367090107
2016-04-11,-0.002500875429752192,-0.002500875429752192,-0.002500875429752192,-0.0385568153785838,-0.0385568153785838,-0.0385568153785838,-0.002500875429752192,-0.002500875429752192,-0.002500875429752192,-0.0385568153785838,-0.0385568153785838,-0.0385568153785838,-0.002500875429752192,-0.002500875429752192,-0.002500875429752192,-0.0385568153785838
2016-04-12,0.0026393600376197757,0.0026393600376199977,0.0026393600376197757,-0.032554391726710485,-0.032554391726710485,-0.032554391726710485,0.0026393600376199977,0.0026393600376199977,0.0026393600376199977,-0.032554391726710485,-0.032554391726710485,-0.032554391726710485,0.0026393600376197757,0.0026393600376197757,0.0026393600376197757,-0.032554391726710485
2016-04-13,0.004954868590787642,0.004954868590787642,0.004954868590787642,-0.031004415699965815,-0.031004415699965815,-0.031004415699965815,0.004954868590787642,0.004954868590787642,0.004954868590787642,-0.031004415699965815,-0.031004415699965815,-0.031004415699965815,0.004954868590787642,0.004954868590787642,0.004954868590787642,-0.031004415699965815
2016-04-14,0.003807380289283069,0.003807380289283069,0.003807380289283069,-0.03067406470284406,-0.03067406470284406,-0.03067406470284406,0.003807380289283069,0.003807380289283069,0.003807380289283069,-0.03067406470284406,-0.03067406470284406,-0.03067406470284406,0.003807380289283069,0.003807380289283069,0.003807380289283069,-0.03067406470284406
2016-04-15,0.0038851070173167024,0.0038851070173169244,0.0038851070173167024,-0.029822323743717072,-0.029822323743717072,-0.029822323743717072,0.0038851070173169244,0.0038851070173169244,0.0038851070173169244,-0.029822323743717072,-0.029822323743717072,-0.029822323743717072,0.0038851070173169244,0.0038851070173167024,0.0038851070173167024,-0.029822323743717072
2016-04-16,0.0038851070173167024,0.0038851070173169244,0.0038851070173167024,-0.029822323743717072,-0.029822323743717072,-0.029822323743717072,0.0038851070173169244,0.0038851070173169244,0.0038851070173169244,-0.029822323743717072,-0.029822323743717072,-0.029822323743717072,0.0038851070173169244,0.0038851070173167024,0.0038851070173167024,-0.029822323743717072
2016-04-17,0.0038851070173167024,0.0038851070173169244,0.0038851070173167024,-0.029822323743717072,-0.029822323743717072,-0.029822323743717072,0.0038851070173169244,0.0038851070173169244,0.0038851070173169244,-0.029822323743717072,-0.029822323743717072,-0.029822323743717072,0.0038851070173169244,0.0038851070173167024,0.0038851070173167024,-0.029822323743717072
2016-04-18,0.008401659796145156,0.008401659796145156,0.008401659796145156,-0.026113523937884242,-0.026113523937884242,-0.026113523937884242,0.008401659796145156,0.008401659796145156,0.008401659796145156,-0.026113523937884242,-0.026113523937884242,-0.026113523937884242,0.008401659796145156,0.008401659796145156,0.008401659796145156,-0.026113523937884242
2016-04-19,0.009930983953502448,0.009930983953502448,0.009930983953502448,-0.021914525909564664,-0.021914525909564664,-0.021914525909564664,0.009930983953502448,0.009930983953502448,0.009930983953502448,-0.021914525909564664,-0.021914525909564553,-0.021914525909564664,0.009930983953502448,0.009930983953502448,0.009930983953502448,-0.021914525909564664
2016-04-20,0.00883957545914682,0.00883957545914682,0.00883957545914682,-0.025018606251981712,-0.025018606251981712,-0.025018606251981712,0.00883957545914682,0.00883957545914682,0.00883957545914682,-0.025018606251981712,-0.025018606251981712,-0.025018606251981712,0.00883957545914682,0.00883957545914682,0.00883957545914682,-0.025018606251981712
2016-04-21,0.003277128908600657,0.003277128908600657,0.003277128908600657,-0.0359382530840463,-0.0359382530840463,-0.0359382530840463,0.003277128908600657,0.003277128908600657,0.003277128908600657,-0.0359382530840463,-0.0359382530840463,-0.0359382530840463,0.003277128908600657,0.003277128908600657,0.003277128908600657,-0.0359382530840463
2016-04-22,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115487895,-0.030579996115488006,-0.030579996115488006,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115488006,-0.030579996115487895,-0.030579996115488006,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115487895
2016-04-23,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115487895,-0.030579996115488006,-0.030579996115488006,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115488006,-0.030579996115487895,-0.030579996115488006,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115487895
2016-04-24,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115487895,-0.030579996115488006,-0.030579996115488006,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115488006,-0.030579996115487895,-0.030579996115488006,0.00847763018204617,0.00847763018204617,0.00847763018204617,-0.030579996115487895
2016-04-25,0.008358609644561366,0.008358609644561588,0.008358609644561366,-0.028410692354487455,-0.028410692354487566,-0.028410692354487566,0.008358609644561588,0.008358609644561588,0.008358609644561588,-0.028410692354487566,-0.028410692354487455,-0.028410692354487566,0.008358609644561588,0.008358609644561588,0.008358609644561366,-0.028410692354487455
2016-04-26,0.010465752501560344,0.010465752501560344,0.010465752501560344,-0.02917631627596129,-0.02917631627596129,-0.02917631627596129,0.010465752501560566,0.010465752501560344,0.010465752501560344,-0.02917631627596129,-0.02917631627596129,-0.02917631627596129,0.010465752501560344,0.010465752501560344,0.010465752501560344,-0.02917631627596129
2016-04-27,0.014126091681700093,0.014126091681700315,0.014126091681700315,-0.02182170762802982,-0.02182170762802982,-0.02182170762802982,0.014126091681700315,0.014126091681700315,0.014126091681700315,-0.02182170762802982,-0.02182170762802982,-0.02182170762802982,0.014126091681700315,0.014126091681700315,0.014126091681700315,-0.02182170762802982
2016-04-28,0.010561118959055316,0.010561118959055316,0.010561118959055316,-0.023000395724586786,-0.023000395724586786,-0.023000395724586786,0.010561118959055316,0.010561118959055316,0.010561118959055316,-0.023000395724586786,-0.023000395724586786,-0.023000395724586786,0.010561118959055316,0.010561118959055316,0.010561118959055316,-0.023000395724586786
2016-04-29,0.0103405004927839,0.0103405004927839,0.0103405004927839,-0.024723194552582206,-0.024723194552582428,-0.024723194552582428,0.010340500492784122,0.0103405004927839,0.0103405004927839,-0.024723194552582428,-0.024723194552582206,-0.024723194552582428,0.0103405004927839,0.0103405004927839,0.0103405004927839,-0.024723194552582206
2016-04-30,0.0103405004927839,0.0103405004927839,0.0103405004927839,-0.024723194552582206,-0.024723194552582428,-0.024723194552582428,0.010340500492784122,0.0103405004927839,0.0103405004927839,-0.024723194552582428,-0.024723194552582206,-0.024723194552582428,0.0103405004927839,0.0103405004927839,0.0103405004927839,-0.024723194552582206
2016-05-01,0.0103405004927839,0.0103405004927839,0.0103405004927839,-0.024723194552582206,-0.024723194552582428,-0.024723194552582428,0.010340500492784122,0.0103405004927839,0.0103405004927839,-0.024723194552582428,-0.024723194552582206,-0.024723194552582428,0.0103405004927839,0.0103405004927839,0.0103405004927839,-0.024723194552582206
2016-05-02,0.01888918538147899,0.01888918538147899,0.01888918538147899,-0.024912855939120848,-0.024912855939120848,-0.024912855939120848,0.01888918538147899,0.01888918538147899,0.01888918538147899,-0.024912855939120848,-0.024912855939120848,-0.024912855939120848,0.01888918538147899,0.01888918538147899,0.01888918538147899,-0.024912855939120848
2016-05-03,0.014037564790441603,0.014037564790441603,0.014037564790441603,-0.028636095113571125,-0.028636095113571125,-0.028636095113571125,0.014037564790441603,0.014037564790441603,0.014037564790441603,-0.028636095113571125,-0.028636095113571125,-0.028636095113571125,0.014037564790441603,0.014037564790441603,0.014037564790441603,-0.028636095113571125
2016-05-04,0.014974261395736654,0.014974261395736876,0.014974261395736654,-0.022852786057009133,-0.022852786057009133,-0.022852786057009133,0.014974261395736876,0.014974261395736876,0.014974261395736876,-0.022852786057009133,-0.022852786057009133,-0.022852786057009133,0.014974261395736654,0.014974261395736654,0.014974261395736654,-0.022852786057009133
2016-05-05,0.016572917606162196,0.016572917606162196,0.016572917606162196,-0.023268877027921575,-0.023268877027921575,-0.023268877027921575,0.016572917606162196,0.016572917606162196,0.016572917606162196,-0.023268877027921575,-0.023268877027921575,-0.023268877027921575,0.016572917606162196,0.016572917606162196,0.016572917606162196,-0.023268877027921575
2016-05-06,0.020855694141797,0.02085569414179722,0.020855694141797,-0.018432558974025626,-0.018432558974025626,-0.018432558974025626,0.02085569414179722,0.02085569414179722,0.02085569414179722,-0.018432558974025626,-0.018432558974025626,-0.018432558974025626,0.02085569414179722,0.020855694141797,0.020855694141797,-0.018432558974025626
2016-05-07,0.020855694141797,0.02085569414179722,0.020855694141797,-0.018432558974025626,-0.018432558974025626,-0.018432558974025626,0.02085569414179722,0.02085569414179722,0.02085569414179722,-0.018432558974025626,-0.018432558974025626,-0.018432558974025626,0.02085569414179722,0.020855694141797,0.020855694141797,-0.018432558974025626
2016-05-08,0.020855694141797,0.02085569414179722,0.020855694141797,-0.018432558974025626,-0.018432558974025626,-0.018432558974025626,0.02085569414179722,0.02085569414179722,0.02085569414179722,-0.018432558974025626,-0.018432558974025626,-0.018432558974025626,0.02085569414179722,0.020855694141797,0.020855694141797,-0.018432558974025626
2016-05-09,0.020634030156159167,0.020634030156159167,0.020634030156159167,-0.01432619645375488,-0.01432619645375488,-0.01432619645375488,0.02063403015615939,0.020634030156159167,0.020634030156159167,-0.01432619645375488,-0.01432619645375488,-0.01432619645375488,0.020634030156159167,0.020634030156159167,0.020634030156159167,-0.01432619645375488
2016-05-10,0.03072022294864718,0.03072022294864718,0.03072022294864718,-0.012206519392640613,-0.012206519392640613,-0.012206519392640613,0.03072022294864718,0.03072022294864718,0.03072022294864718,-0.012206519392640613,-0.012206519392640613,-0.012206519392640613,0.03072022294864718,0.03072022294864718,0.03072022294864718,-0.012206519392640613
2016-05-11,0.024374494802199553,0.024374494802199775,0.024374494802199553,-0.019132430244252485,-0.019132430244252485,-0.019132430244252485,0.024374494802199775,0.024374494802199775,0.024374494802199553,-0.019132430244252485,-0.019132430244252485,-0.019132430244252485,0.024374494802199553,0.024374494802199553,0.024374494802199553,-0.019132430244252485
2016-05-12,0.027583076295434772,0.027583076295434772,0.027583076295434772,-0.015365868975981023,-0.015365868975981023,-0.015365868975981023,0.027583076295434772,0.027583076295434772,0.027583076295434772,-0.015365868975981023,-0.015365868975981023,-0.015365868975981023,0.027583076295434772,0.027583076295434772,0.027583076295434772,-0.015365868975981023
