Date,Price,Position,PortfolioValue
2015/3/5,1.405739111,141.4392647,198.8267063
2015/3/6,1.398765291,141.4392647,197.8403343
2015/3/9,1.421287299,141.4392647,201.0258305
2015/3/10,1.414542129,141.4392647,200.0717987
2015/3/11,1.415799703,141.4392647,200.249669
2015/3/12,1.441865783,141.4392647,203.9364362
2015/3/13,1.45135475,141.4392647,205.2785487
2015/3/16,1.484623299,141.4392647,209.9840278
2015/3/17,1.504172859,141.4392647,212.7491032
2015/3/18,1.537670058,141.4392647,217.4869224
2015/3/19,1.53538356,141.4392647,217.1635218
2015/3/20,1.555504744,141.4392647,220.0094473
2015/3/23,1.586143821,141.4392647,224.3430158
2015/3/24,1.58660112,141.4392647,224.4076958
2015/3/25,1.57448268,141.4392647,222.6936726
2015/3/26,1.578255402,141.4392647,223.2272836
2015/3/27,1.586258146,141.4392647,224.3591858
2015/3/30,1.630273237,141.4392647,230.584648
2015/3/31,1.615525323,141.4392647,228.4987138
2015/4/1,1.643420601,141.4392647,232.4442014
2015/4/2,1.643992226,141.4392647,232.5250517
2015/4/3,1.661598262,141.4392647,235.0152365
2015/4/7,1.69623871,141.4392647,239.9147559
2015/4/8,1.710300675,141.4392647,241.9036699
2015/4/9,1.698296559,141.4392647,240.2058166
2015/4/10,1.730879159,141.4392647,244.8142756
2015/4/13,1.76094661,141.4392647,249.0669937
2015/4/14,1.76769178,141.4392647,250.0210256
2015/4/15,1.747113296,141.4392647,247.11042
2015/4/16,1.796501658,141.4392647,254.0958736
2015/4/17,1.828055333,141.4392647,258.5588022
2015/4/20,1.799931405,141.4392647,254.5809745
2015/4/21,1.837087001,141.4392647,259.8362347
2015/4/22,1.882359666,141.4392647,266.2395671
2015/4/23,1.883045616,141.4392647,266.3365874
2015/4/24,1.868869327,141.4392647,264.3315035
2015/4/27,1.901680576,141.4392647,268.9723024
2015/4/28,1.876757746,141.4392647,265.4472357
2015/4/29,1.888533211,141.4392647,267.1127488
2015/4/30,1.879844518,141.4392647,265.8838264
2015/5/4,1.894363782,141.4392647,267.9374205
2015/5/5,1.820967189,141.4392647,257.5562603
2015/5/6,1.804390077,141.4392647,255.2116058
2015/5/7,1.772607751,141.4392647,250.716337
2015/5/8,1.80656225,141.4392647,255.5188363
2015/5/11,1.856064937,141.4392647,262.52046
2015/5/12,1.88384589,141.4392647,266.4497775
2015/5/13,1.872299074,141.4392647,264.8166044
2015/5/14,1.866811478,141.4392647,264.0404428
2015/5/15,1.834686178,141.4392647,259.496664
2015/5/18,1.817194467,141.4392647,257.0226493
2015/5/19,1.878129644,141.4392647,265.6412759
2015/5/20,1.888990511,141.4392647,267.177429
2015/5/21,1.920201212,141.4392647,271.5918476
2015/5/22,1.954727335,141.4392647,276.475197
2015/5/25,2.011432491,141.4392647,284.4955326
2015/5/26,2.050302961,141.4392647,289.9933433
2015/5/27,2.044815365,141.4392647,289.2171817
2015/5/28,1.912541443,141.4392647,270.5084555
2015/5/29,1.914484966,141.4392647,270.7833459
2015/6/1,2.004001372,141.4392647,283.4444806
2015/6/2,2.036926946,141.4392647,288.1014496
2015/6/3,2.030982051,141.4392647,287.260608
2015/6/4,2.045272665,141.4392647,289.2818619
2015/6/5,2.063907625,141.4392647,291.917577
2015/6/8,2.110552189,141.4392647,298.5149498
2015/6/9,2.089287756,141.4392647,295.507324
2015/6/10,2.09054533,141.4392647,295.6851944
2015/6/11,2.086772608,141.4392647,295.1515833
2015/6/12,2.098776723,141.4392647,296.8494365
2015/6/15,2.053732708,141.4392647,290.4784442
2015/6/16,1.992911855,141.4392647,281.8759874
2015/6/17,2.020464159,141.4392647,285.7729651
2015/6/18,1.943180519,141.4392647,274.8420238
2015/6/19,1.833199954,141.4392647,259.2864536
2015/6/23,1.889676461,141.4392647,267.2744492
2015/6/24,1.925460158,141.4392647,272.335669
2015/6/25,1.859266034,141.4392647,262.9732208
2015/6/26,1.718074768,141.4392647,243.0032319
2015/6/29,1.661712587,141.4392647,235.0314065
2015/6/30,1.770321253,141.4392647,250.3929364
2015/7/1,1.687778667,141.4392647,238.7181737
2015/7/2,1.633017034,141.4392647,230.9727286
2015/7/3,1.552532297,141.4392647,219.5890266
2015/7/6,1.595175489,141.4392647,225.6204483
2015/7/7,1.571281582,141.4392647,222.2409116
2015/7/8,1.475705956,0,208.7227654
2015/7/9,1.566479936,0,208.7227654
2015/7/10,1.645935749,0,208.7227654
2015/7/13,1.682176746,0,208.7227654
2015/7/14,1.642506002,0,208.7227654
2015/7/15,1.585229221,0,208.7227654
2015/7/16,1.598376586,0,208.7227654
2015/7/17,1.660112038,0,208.7227654
2015/7/20,1.662627186,0,208.7227654
2015/7/21,1.665370984,0,208.7227654
2015/7/22,1.662512862,0,208.7227654
2015/7/23,1.700125757,0,208.7227654
2015/7/24,1.67108723,0,208.7227654
2015/7/27,1.532982737,0,208.7227654
2015/7/28,1.528981365,0,208.7227654
2015/7/29,1.575054304,0,208.7227654
2015/7/30,1.530810564,0,208.7227654
2015/7/31,1.530810564,0,208.7227654
2015/8/3,1.53515491,0,208.7227654
2015/8/4,1.581913799,0,208.7227654
2015/8/5,1.550931748,0,208.7227654
2015/8/6,1.537555733,0,208.7227654
2015/8/7,1.566708586,0,208.7227654
2015/8/10,1.635189208,0,208.7227654
2015/8/11,1.628444038,0,208.7227654
2015/8/12,1.609123128,0,208.7227654
2015/8/13,1.63198811,0,208.7227654
2015/8/14,1.631873785,0,208.7227654
2015/8/17,1.633017034,0,208.7227654
