Date,000016.SH,000905.SH,CBA00101.CS,CCFI.WI,CCCI.FMM,H11025.CSI,885009.WI
2002-12-24,,,103.1874,362.5924,,,
2002-12-25,,,103.4857,358.0772,,,
2002-12-26,,,103.4075,357.5518,,,
2002-12-27,,,103.6149,357.4787,,,
2002-12-30,,,103.0763,359.6822,,,
2002-12-31,,,103.577,358.8587,,,
2003-01-02,,,103.5441,360.2428,,,
2003-01-03,,,103.4197,369.5449,,,
2003-01-06,,,103.5178,374.1971,,,
2003-01-07,,,103.3997,369.9418,,,
2003-01-08,,,103.4388,373.1029,,,
2003-01-09,,,103.3227,376.826,,,
2003-01-10,,,103.4255,377.6345,,,
2003-01-13,,,103.4822,373.2066,,,
2003-01-14,,,103.3744,373.1417,,,
2003-01-15,,,103.5304,374.8838,,,
2003-01-16,,,103.5187,374.5468,,,
2003-01-17,,,103.5411,373.896,,,
2003-01-20,,,103.5875,375.9579,,,
2003-01-21,,,103.705,380.1985,,,
2003-01-22,,,103.827,380.3887,,,
2003-01-23,,,103.7678,380.054,,,
2003-01-24,,,103.7374,381.0941,,,
2003-01-27,,,103.9316,379.2157,,,
2003-01-28,,,104.1149,377.0542,,,
2003-01-29,,,104.2207,379.0171,,,
2003-02-10,,,103.8857,379.8211,,,
2003-02-11,,,103.7411,384.7849,,,
2003-02-12,,,103.9889,384.8101,,,
2003-02-13,,,104.0332,385.5346,,,
2003-02-14,,,104.039,384.3314,,,
2003-02-17,,,103.7957,387.1259,,,
2003-02-18,,,103.8102,387.3955,,,
2003-02-19,,,104.1047,385.2154,,,
2003-02-20,,,104.0594,386.9877,,,
2003-02-21,,,104.197,391.3059,,,
2003-02-24,,,103.9755,398.4709,,,
2003-02-25,,,103.9126,395.3677,,,
2003-02-26,,,104.0449,400.3354,,,
2003-02-27,,,104.0275,400.3911,,,
2003-02-28,,,104.3218,398.9162,,,
2003-03-03,,,104.1702,394.9273,,,
2003-03-04,,,104.107,395.2954,,,
2003-03-05,,,104.2353,388.2058,,,
2003-03-06,,,104.3165,388.926,,,
2003-03-07,,,104.4224,387.5829,,,
2003-03-10,,,104.4727,389.8095,,,
2003-03-11,,,104.594,388.0836,,,
2003-03-12,,,104.5708,392.9512,,,
2003-03-13,,,104.3507,391.7548,,,
2003-03-14,,,104.4058,392.1004,,,
2003-03-17,,,104.6863,393.7663,,,
2003-03-18,,,104.592,397.8758,,,
2003-03-19,,,104.4844,396.5707,,,
2003-03-20,,,104.5351,394.8577,,,
2003-03-21,,,104.4467,395.9474,,,
2003-03-24,,,104.6704,394.2595,,,
2003-03-25,,,104.7309,394.5371,,,
2003-03-26,,,104.7949,395.8695,,,
2003-03-27,,,104.7803,392.6212,,,
2003-03-28,,,104.8603,385.0786,,,
2003-03-31,,,104.772,382.99,,,
2003-04-01,,,104.6109,383.8225,,,
2003-04-02,,,104.7419,384.9717,,,
2003-04-03,,,104.7693,384.2268,,,
2003-04-04,,,104.7922,383.9922,,,
2003-04-07,,,104.8473,383.4728,,,
2003-04-08,,,104.9001,378.1188,,,
2003-04-09,,,105.0393,375.983,,,
2003-04-10,,,104.9093,374.6367,,,
2003-04-11,,,104.8946,368.1478,,,
2003-04-14,,,105.005,370.351,,,
2003-04-15,,,104.9667,371.0635,,,
2003-04-16,,,105.0755,373.7139,,,
2003-04-17,,,104.7506,374.5206,,,
2003-04-18,,,105.0372,373.4653,,,
2003-04-21,,,105.1298,367.7863,,,
2003-04-22,,,105.114,370.3142,,,
2003-04-23,,,105.0361,369.4101,,,
2003-04-24,,,105.0083,367.0221,,,
2003-04-25,,,104.923,367.4375,,,
2003-04-28,,,104.8406,368.2073,,,
2003-04-29,,,105.0412,367.6289,,,
2003-04-30,,,105.2485,369.6555,,,
2003-05-12,,,105.311,369.9978,,,
2003-05-13,,,105.2174,375.6917,,,
2003-05-14,,,105.298,375.5728,,,
2003-05-15,,,105.3477,376.9221,,,
2003-05-16,,,105.4383,378.1787,,,
2003-05-19,,,105.3937,378.5101,,,
2003-05-20,,,105.5096,374.9343,,,
2003-05-21,,,105.5599,377.6289,,,
2003-05-22,,,105.5024,378.5469,,,
2003-05-23,,,105.5287,377.7661,,,
2003-05-26,,,105.502,378.9034,,,
2003-05-27,,,105.5409,379.4363,,,
2003-05-28,,,105.6371,380.5912,,,
2003-05-29,,,105.4508,375.1128,,,
2003-05-30,,,105.5363,378.176,,,
2003-06-02,,,105.4638,382.3174,,,
2003-06-03,,,105.6349,380.6478,,,
2003-06-04,,,105.4401,379.6258,,,
2003-06-05,,,105.691,379.0759,,,
2003-06-06,,,105.6615,378.5248,,,
2003-06-09,,,105.5699,375.7345,,,
2003-06-10,,,105.4551,372.9957,,,
2003-06-11,,,105.6381,373.4941,,,
2003-06-12,,,105.5853,373.6226,,,
2003-06-13,,,105.6002,373.3112,,,
2003-06-16,,,105.5101,369.4394,,,
2003-06-17,,,105.4953,372.7801,,,
2003-06-18,,,105.5269,375.1485,,,
2003-06-19,,,105.4524,374.6326,,,
2003-06-20,,,105.4484,373.375,,,
2003-06-23,,,105.3944,371.625,,,
2003-06-24,,,105.427,368.6024,,,
2003-06-25,,,105.0267,369.7475,,,
2003-06-26,,,105.3531,367.3932,,,
2003-06-27,,,105.3384,368.2354,,,
2003-06-30,,,105.2934,367.2692,,,
2003-07-01,,,105.3791,365.7083,,,
2003-07-02,,,104.9937,366.9067,,,
2003-07-03,,,105.3513,366.9698,,,
2003-07-04,,,105.5483,367.11,,,
2003-07-07,,,105.6003,366.526,,,
2003-07-08,,,105.5156,367.3003,,,
2003-07-09,,,105.3355,368.5575,,,
2003-07-10,,,105.5592,370.6309,,,
2003-07-11,,,105.6897,369.9141,,,
2003-07-14,,,105.6179,372.3167,,,
2003-07-15,,,105.5958,373.532,,,
2003-07-16,,,105.4834,373.4242,,,
2003-07-17,,,105.6026,372.6827,,,
2003-07-18,,,105.6504,371.6976,,,
2003-07-21,,,105.626,372.2648,,,
2003-07-22,,,105.696,370.817,,,
2003-07-23,,,105.7814,370.201,,,
2003-07-24,,,105.7857,371.6692,,,
2003-07-25,,,105.8731,374.8587,,,
2003-07-28,,,105.7798,378.0172,,,
2003-07-29,,,105.8051,377.1164,,,
2003-07-30,,,105.7752,377.0989,,,
2003-07-31,,,105.7852,377.9556,,,
2003-08-01,,,105.8001,380.6574,,,
2003-08-04,,,105.9403,381.8515,,,
2003-08-05,,,105.9453,382.5062,,,
2003-08-06,,,105.9278,383.1273,,,
2003-08-07,,,105.8414,385.0228,,,
2003-08-08,,,105.7335,391.2807,,,
2003-08-11,,,105.7729,389.1113,,,
2003-08-12,,,105.8915,387.6201,,,
2003-08-13,,,105.8416,388.0325,,,
2003-08-14,,,105.8474,391.262,,,
2003-08-15,,,105.9721,393.1885,,,
2003-08-18,,,106.0256,394.3684,,,
2003-08-19,,,105.8379,394.8237,,,
2003-08-20,,,105.9336,396.9614,,,
2003-08-21,,,105.6887,396.1293,,,
2003-08-22,,,105.7349,393.633,,,
2003-08-25,,,105.7669,393.4342,,,
2003-08-26,,,105.9854,392.2107,,,
2003-08-27,,,105.6472,391.4383,,,
2003-08-28,,,105.6778,391.6611,,,
2003-08-29,,,105.7848,390.6597,,,
2003-09-01,,,105.8048,392.3006,,,
2003-09-02,,,105.7719,394.9306,,,
2003-09-03,,,105.7041,394.7264,,,
2003-09-04,,,105.9159,396.0866,,,
2003-09-05,,,105.6953,394.3865,,,
2003-09-08,,,105.6459,397.218,,,
2003-09-09,,,105.5649,398.9631,,,
2003-09-10,,,105.5515,396.2266,,,
2003-09-11,,,105.5511,397.6404,,,
2003-09-12,,,105.4776,400.3028,,,
2003-09-15,,,105.9488,400.8426,,,
2003-09-16,,,105.4956,400.8309,,,
2003-09-17,,,105.3695,402.876,,,
2003-09-18,,,105.2582,403.3216,,,
2003-09-19,,,105.3713,404.952,,,
2003-09-22,,,105.4976,406.9232,,,
2003-09-23,,,105.0192,405.7651,,,
2003-09-24,,,104.7695,407.2438,,,
2003-09-25,,,104.9309,407.3984,,,
2003-09-26,,,105.0748,409.9512,,,
2003-09-29,,,104.713,407.3244,,,
2003-09-30,,,104.9519,410.0459,,,
2003-10-08,,,104.8935,418.5804,,,
2003-10-09,,,105.173,417.6608,,,
2003-10-10,,,104.9226,417.6488,,,
2003-10-13,,,104.4166,428.6552,,,
2003-10-14,,,104.3806,442.371,,,
2003-10-15,,,104.6684,438.3164,,,
2003-10-16,,,104.5348,447.4364,,,
2003-10-17,,,104.3391,448.2125,,,
2003-10-20,,,104.0594,453.4017,,,
2003-10-21,,,104.8294,448.4918,,,
2003-10-22,,,104.8843,455.4735,,,
2003-10-23,,,104.2833,452.2847,,,
2003-10-24,,,104.0409,446.8544,,,
2003-10-27,,,104.4771,453.8407,,,
2003-10-28,,,104.5133,453.5506,,,
2003-10-29,,,104.4894,457.1243,,,
2003-10-30,,,104.7434,466.8434,,,
2003-10-31,,,104.3326,468.826,,,
2003-11-03,,,104.5133,475.6513,,,
2003-11-04,,,104.5284,464.5249,,,
2003-11-05,,,104.7188,470.8105,,,
2003-11-06,,,104.8467,464.184,,,
2003-11-07,,,104.5154,451.2124,,,
2003-11-10,,,104.212,451.514,,,
2003-11-11,,,103.7904,449.6465,,,
2003-11-12,,,104.2313,449.5079,,,
2003-11-13,,,104.0202,454.6805,,,
2003-11-14,,,103.9967,448.2148,,,
2003-11-17,,,104.4736,448.9058,,,
2003-11-18,,,103.9955,439.2551,,,
2003-11-19,,,104.121,436.3423,,,
2003-11-20,,,104.0068,428.2626,,,
2003-11-21,,,103.9497,433.371,,,
2003-11-24,,,104.4354,432.698,,,
2003-11-25,,,104.2407,429.3534,,,
2003-11-26,,,104.4391,431.7895,,,
2003-11-27,,,104.1657,432.139,,,
2003-11-28,,,104.2484,438.8264,,,
2003-12-01,,,104.0512,446.4382,,,
2003-12-02,,,104.1158,444.7197,,,
2003-12-03,,,104.0244,456.3748,,,
2003-12-04,,,104.3663,457.8632,,,
2003-12-05,,,103.9928,452.6593,,,
2003-12-08,,,104.1963,453.3431,,,
2003-12-09,,,104.3561,458.1115,,,
2003-12-10,,,104.3798,457.4038,,,
2003-12-11,,,104.728,456.945,,,
2003-12-12,,,104.8382,455.1406,,,
2003-12-15,,,104.2481,460.4327,,,
2003-12-16,,,104.6712,456.2257,,,
2003-12-17,,,104.6798,457.8334,,,
2003-12-18,,,104.9066,459.3226,,,
2003-12-19,,,104.923,462.1006,,,
2003-12-22,,,104.6749,460.8972,,,
2003-12-23,,,104.7213,457.9479,,,
2003-12-24,,,105.4513,457.9142,,,
2003-12-25,,,104.9444,467.9874,,,
2003-12-26,,,104.9812,469.0334,,,
2003-12-29,,,104.9982,471.448,,,
2003-12-30,,,105.3386,469.1686,,,
2003-12-31,,,105.3398,473.5892,,,1000
2004-01-02,1011.347,,105.3215,476.0855,,,1000
2004-01-05,1060.801,,105.1182,484.7731,,,1000
2004-01-06,1075.656,,104.8303,484.6474,,,1000
2004-01-07,1086.303,,104.4832,475.1384,,954.7537,1000
2004-01-08,1102.662,,104.7988,481.2985,,954.8079,1000
2004-01-09,1081.785,,104.5826,487.5004,,954.8607,1000
2004-01-12,1116.799,,104.7304,486.9156,,955.0016,1000
2004-01-13,1102.341,,105.0917,483.7098,,955.0426,1000
2004-01-14,1079.72,,105.0126,485.3278,,955.0997,1000
2004-01-15,1073.977,,104.7684,485.5923,,955.1549,1000
2004-01-16,1083.652,,105.2637,486.8898,,955.2048,1000
2004-01-29,1100.604,,104.8899,496.6071,,955.8824,1000
2004-01-30,1067.553,,104.9063,495.9568,,955.9349,1000
2004-02-02,1091.729,,104.7005,503.3874,,956.084,1000
2004-02-03,1102.954,,104.7142,500.3284,,956.1344,1000
2004-02-04,1128.443,,104.792,509.1788,,956.1876,1000
2004-02-05,1127.897,,104.9011,515.2087,,956.2371,1000
2004-02-06,1122.084,,105.158,509.898,,956.2874,1000
2004-02-09,1134.611,,105.0412,517.6693,,956.4408,1000
2004-02-10,1120.961,,105.1879,503.4106,,956.4914,1000
2004-02-11,1110.061,,105.1264,508.4673,,956.5418,1000
2004-02-12,1094.112,,104.9481,521.3696,,956.5927,1000
2004-02-13,1096.362,,104.9681,522.9756,,956.6425,1000
2004-02-16,1123.748,,105.0455,521.8355,,956.7931,1000
2004-02-17,1123.618,,105.3559,535.3283,,956.8409,1000
2004-02-18,1129.275,,104.8763,548.9043,,956.8895,1000
2004-02-19,1122.38,,104.985,540.7005,,956.9384,1000
2004-02-20,1124.661,,105.1294,553.1732,,956.9875,1000
2004-02-23,1093.137,,105.0508,554.1206,,957.1335,1000
2004-02-24,1093.102,,105.1141,548.9455,,957.1821,1000
2004-02-25,1070.362,,104.9994,565.1992,,957.2307,1000
2004-02-26,1079.897,,105.1486,560.8862,,957.2789,1000
2004-02-27,1088.725,,105.522,568.4002,,957.3273,1000
2004-03-01,1094.242,,105.0875,572.0641,,957.4458,1000
2004-03-02,1093.391,,105.0632,577.8688,,957.4981,1000
2004-03-03,1072.639,,104.9783,574.2361,,957.5474,1000
2004-03-04,1078.348,,105.0982,558.6544,,957.5973,1000
2004-03-05,1071.581,,105.0291,544.9281,,957.6469,1000
2004-03-08,1057.102,,105.1176,547.3764,,957.7981,1000
2004-03-09,1061.159,,105.2053,543.989,,957.8504,1000
2004-03-10,1091.097,,105.21,540.8911,,957.9001,1000
2004-03-11,1095.564,,104.7646,543.1999,,957.95,1000
2004-03-12,1099.081,,104.9954,553.3828,,957.9967,1000
2004-03-15,1131.675,,105.354,555.5448,,958.1327,1000
2004-03-16,1135.571,,105.5062,555.518,,958.1815,1000
2004-03-17,1135.167,,105.1974,554.7659,,958.2271,1000
2004-03-18,1111.849,,105.1553,557.2115,,958.2734,1000
2004-03-19,1129.775,,104.9048,568.4275,,958.3194,1000
2004-03-22,1134.787,,104.8576,572.1174,,958.4601,1000
2004-03-23,1121.332,,104.7146,559.8304,,958.507,1000
2004-03-24,1115.512,,104.5426,561.1923,,958.5516,1000
2004-03-25,1115.239,,104.6917,557.1725,,958.6003,1000
2004-03-26,1112.782,,104.9781,553.376,,958.6522,1000
2004-03-29,1101.659,,104.7268,553.6997,,958.7974,1000.1646
2004-03-30,1101.271,,104.8098,561.3148,,958.8462,1000.2189
2004-03-31,1108.54,,105.1857,559.6833,,958.8954,1000.2784
2004-04-01,1123.435,,104.8159,561.4744,,958.9444,1000.3326
2004-04-02,1127.805,,104.8895,566.1024,,958.9945,1000.388
2004-04-05,1118.273,,104.9221,564.5665,,959.1413,1000.5408
2004-04-06,1123.856,,104.855,550.3632,,959.1933,1000.5921
2004-04-07,1117.44,,104.8153,545.6002,,959.2439,1000.6554
2004-04-08,1112.839,,104.6425,548.2869,,959.2978,1000.7354
2004-04-09,1088.157,,104.8314,545.2769,,959.348,1000.7896
2004-04-12,1080.08,,104.8822,537.6098,,959.4985,1000.948
2004-04-13,1072.726,,104.7589,535.0401,,959.5487,1001.001
2004-04-14,1065.682,,104.3903,535.8457,,959.5975,1001.0538
2004-04-15,1055.889,,104.1693,544.8339,,959.6489,1001.1117
2004-04-16,1071.228,,103.4629,535.4976,,959.6997,1001.1652
2004-04-19,1054.738,,103.6034,542.3873,,959.8497,1001.3259
2004-04-20,1052.244,,103.8492,536.4822,,959.9008,1001.3804
2004-04-21,1043.533,,103.7858,524.1686,,959.9518,1001.4343
2004-04-22,1050.757,,103.7274,504.2649,,960.0034,1001.488
2004-04-23,1034.409,,103.6723,493.5724,,960.0558,1001.5442
2004-04-26,1038.999,,103.7385,493.9875,,960.2132,1001.7114
2004-04-27,1031.217,,103.8984,497.3609,,960.2659,1001.7673
2004-04-28,1029.806,,104.1467,483.0218,,960.3198,1001.8258
2004-04-29,1016.513,,103.356,475.135,,960.373,1001.8848
2004-04-30,1025.954,,103.7836,483.0066,,960.4258,1001.9392
2004-05-10,996.164,,103.3422,485.9383,,960.9594,1002.5081
2004-05-11,1003.898,,103.3585,480.6496,,961.0132,1002.5655
2004-05-12,1025.02,,103.9337,472.7731,,961.0672,1002.6228
2004-05-13,1020.998,,103.5857,474.002,,961.1233,1002.6817
2004-05-14,997.947,,103.8713,470.7423,,961.1782,1002.7399
2004-05-17,981.737,,104.1039,466.9138,,961.3399,1002.9153
2004-05-18,989.207,,104.0305,453.5183,,961.3942,1002.973
2004-05-19,988.922,,104.2003,464.3607,,961.4485,1003.0308
2004-05-20,985.931,,103.9042,471.9601,,961.5047,1003.0873
2004-05-21,994.45,,103.8154,482.7173,,961.5609,1003.1462
2004-05-24,991.847,,103.6457,482.1102,,961.7292,1003.3219
2004-05-25,978.595,,104.0765,488.9588,,961.7866,1003.3805
2004-05-26,984.998,,104.145,482.3454,,961.8421,1003.4378
2004-05-27,1003.286,,104.0058,492.8727,,961.9004,1003.5007
2004-05-28,995.637,,104.2723,498.0366,,961.9569,1003.5599
2004-05-31,1001.194,,104.1039,510.4579,,962.1266,1003.7377
2004-06-01,1014.174,,104.5959,506.0891,,962.1833,1003.7973
2004-06-02,1001.687,,104.5886,512.4838,,962.2397,1003.8567
2004-06-03,986.446,,104.735,497.7644,,962.2975,1003.9186
2004-06-04,986.225,,104.4258,492.5019,,962.355,1003.9806
2004-06-07,973.22,,103.9916,502.8374,,962.5279,1004.166
2004-06-08,954.77,,104.1311,500.3796,,962.5864,1004.229
2004-06-09,941.304,,104.362,494.5165,,962.6449,1004.2919
2004-06-10,944.254,,103.9181,483.9087,,962.7017,1004.3563
2004-06-11,942.862,,104.216,481.8991,,962.7607,1004.4203
2004-06-14,924.594,,103.6268,479.2343,,962.9364,1004.6104
2004-06-15,942.679,,104.1318,483.5109,,962.9954,1004.6739
2004-06-16,947.163,,104.0897,491.5931,,963.0533,1004.7368
2004-06-17,926.036,,104.0496,493.4875,,963.1151,1004.8011
2004-06-18,910.187,,104.4122,490.2023,,963.1786,1004.8679
2004-06-21,909.046,,103.5363,490.6824,,963.3617,1005.0594
2004-06-22,918.798,,103.7337,493.4885,,963.424,1005.1248
2004-06-23,912.853,,104.5392,486.9337,,963.4853,1005.1888
2004-06-24,906.417,,104.1591,495.5082,,963.5473,1005.2535
2004-06-25,891.79,,104.3902,498.6029,,963.6079,1005.3149
2004-06-28,883.755,,104.1078,499.7687,,963.7892,1005.5059
2004-06-29,901.048,,103.7143,498.3565,,963.8501,1005.5695
2004-06-30,897.707,,104.0023,495.5843,,963.915,1005.6374
2004-07-01,925.001,,103.856,503.8565,,963.9748,1005.7
2004-07-02,926.617,,103.6114,498.6412,,964.035,1005.7633
2004-07-05,928.666,,103.8582,501.0776,,964.2124,1005.9502
2004-07-06,931.883,,103.6805,502.9817,,964.2742,1006.0147
2004-07-07,923.864,,104.0177,499.0485,,964.3375,1006.0808
2004-07-08,927.035,,103.9514,502.0475,,964.3992,1006.1452
2004-07-09,923.202,,103.8203,503.2819,,964.462,1006.2107
2004-07-12,904.553,,103.7612,507.5554,,964.6434,1006.4
2004-07-13,906.966,,103.5253,504.8959,,964.7056,1006.4649
2004-07-14,912.191,,103.8943,499.245,,964.7681,1006.5301
2004-07-15,925.678,,103.5426,500.9979,,964.8301,1006.5948
2004-07-16,946.178,,104.0785,502.0481,,964.8937,1006.6612
2004-07-19,947.424,,104.0753,504.9986,,965.0786,1006.8541
2004-07-20,939.225,,103.6953,502.9424,,965.1431,1006.9213
2004-07-21,940.508,,104.0213,497.9457,,965.2075,1006.9886
2004-07-22,913.138,,104.1612,497.5047,,965.2716,1007.0554
2004-07-23,915.043,,103.8343,492.0761,,965.3367,1007.1233
2004-07-26,903.751,,104.1351,485.1784,,965.53,1007.325
2004-07-27,903.321,,103.8124,483.3881,,965.5963,1007.3942
2004-07-28,906.054,,103.9906,483.8685,,965.6603,1007.4609
2004-07-29,918.792,,104.1023,492.9955,,965.7244,1007.5278
2004-07-30,906.265,,104.6238,496.5615,,965.7887,1007.5949
2004-08-02,900.018,,104.4012,498.4856,,965.9828,1007.7974
2004-08-03,893.301,,104.2197,500.2308,,966.0464,1007.8638
2004-08-04,923.019,,104.2547,500.6163,,966.1126,1007.9329
2004-08-05,909.077,,104.1171,509.7846,,966.1769,1007.9999
2004-08-06,911.555,,104.332,501.2217,,966.2413,1008.0671
2004-08-09,920.755,,104.25,502.9105,,966.4344,1008.2687
2004-08-10,926.537,,104.2966,496.8715,,966.4988,1008.3359
2004-08-11,914.606,,104.1965,498.1118,,966.5639,1008.4037
2004-08-12,907.827,,103.8178,498.0374,,966.6288,1008.4715
2004-08-13,907.001,,104.0266,499.7618,,966.6939,1008.5394
2004-08-16,904.008,,104.1334,507.2901,,966.8893,1008.7433
2004-08-17,910.86,,103.8475,510.5738,,966.9557,1008.8125
2004-08-18,911.846,,104.1528,511.723,,967.0207,1008.8803
2004-08-19,903.316,,103.885,504.7074,,967.0862,1008.9486
2004-08-20,904.827,,104.2701,509.053,,967.1521,1009.0174
2004-08-23,889.658,,104.1218,508.7689,,967.3503,1009.2242
2004-08-24,897.767,,104.2755,509.0524,,967.416,1009.2928
2004-08-25,894.368,,103.9307,505.9928,,967.4868,1009.3666
2004-08-26,892.098,,104.3744,507.6025,,967.5538,1009.4365
2004-08-27,883.704,,104.5517,505.1638,,967.623,1009.5087
2004-08-30,882.046,,104.0139,507.1863,,967.829,1009.7236
2004-08-31,895.783,,104.7494,510.4558,,967.8995,1009.7972
2004-09-01,880.542,,104.3212,507.9108,,967.9683,1009.869
2004-09-02,881.567,,104.2992,509.4689,,968.04,1009.9437
2004-09-03,879.417,,104.1637,505.3285,,968.11,1010.0168
2004-09-06,874.691,,104.2055,503.0694,,968.3111,1010.2266
2004-09-07,877.773,,104.1936,500.9388,,968.3796,1010.2981
2004-09-08,864.59,,103.7132,506.8847,,968.4551,1010.3768
2004-09-09,848.455,,104.0018,506.1042,,968.5264,1010.4513
2004-09-10,851.969,,104.6176,506.8304,,968.5956,1010.5235
2004-09-13,834.104,,104.1596,510.1877,,968.8004,1010.7371
2004-09-14,860.097,,103.849,510.9646,,968.8681,1010.8078
2004-09-15,892.769,,103.8078,509.3981,,968.9451,1010.8881
2004-09-16,903.403,,103.9466,515.3715,,969.0147,1010.9607
2004-09-17,932.315,,103.9862,523.3124,,969.0876,1011.0368
2004-09-20,965.109,,103.7321,526.9009,,969.2951,1011.2533
2004-09-21,955.001,,104.062,533.5668,,969.367,1011.3284
2004-09-22,933.101,,104.2635,546.2582,,969.4379,1011.4024
2004-09-23,967.323,,104.3657,543.126,,969.5094,1011.477
2004-09-24,951.091,,104.2518,545.0181,,969.5822,1011.553
2004-09-27,946.137,,104.1674,547.6382,,969.7819,1011.7613
2004-09-28,947.773,,104.2411,551.7722,,969.8511,1011.8336
2004-09-29,936.462,,104.4406,548.4545,,969.9195,1011.905
2004-09-30,924.355,,104.6277,549.9441,,969.9913,1011.9799
2004-10-08,936.008,,104.6166,566.9645,,970.5149,1012.5262
2004-10-11,923.217,,104.5227,575.1746,,970.7099,1012.7295
2004-10-12,902.718,,104.5605,558.4177,,970.7758,1012.7983
2004-10-13,901.97,,104.7404,552.9683,,970.8415,1012.8669
2004-10-14,876.818,,104.5344,540.8265,,970.9061,1012.9343
2004-10-15,879.718,,104.7232,521.6188,,970.9771,1013.0084
2004-10-18,882.663,,104.9747,525.7794,,971.1799,1013.2161
2004-10-19,884.929,,104.8671,517.893,,971.2514,1013.2907
2004-10-20,879.385,,104.6354,517.0047,,971.3206,1013.3629
2004-10-21,864.307,,104.9581,523.0685,,971.3885,1013.4338
2004-10-22,878.74,,104.7781,524.3796,,971.4632,1013.5118
2004-10-25,865.653,,104.7951,530.9123,,971.6713,1013.7289
2004-10-26,875.855,,104.9394,519.6215,,971.7427,1013.8034
2004-10-27,884.85,,104.7049,520.9752,,971.8194,1013.8834
2004-10-28,882.912,,104.8543,523.1317,,971.8956,1013.9629
2004-10-29,870.79,,104.8669,520.0343,,971.9698,1014.0403
2004-11-01,862.827,,104.5412,527.6176,,972.1801,1014.2597
2004-11-02,862.246,,104.5117,532.3276,,972.2483,1014.3308
2004-11-03,877.53,,104.4165,538.5597,,972.3186,1014.4042
2004-11-04,860.814,,104.4588,536.1988,,972.3899,1014.4786
2004-11-05,862.261,,104.4195,541.4939,,972.4589,1014.5506
2004-11-08,864.34,,104.3916,551.3134,,972.6702,1014.7711
2004-11-09,864.565,,104.608,546.6853,,972.7393,1014.8431
2004-11-10,897.765,,104.8429,550.403,,972.8168,1014.924
2004-11-11,894.112,,104.4029,555.9417,,972.8909,1015.0013
2004-11-12,898.166,,104.5619,559.0621,,972.9655,1015.0792
2004-11-15,906.985,,104.5103,566.2627,,973.1799,1015.3029
2004-11-16,906.734,,104.6388,550.7882,,973.2585,1015.3848
2004-11-17,896.105,,104.5039,558.9288,,973.3412,1015.4711
2004-11-18,900.816,,104.4967,568.7036,,973.4177,1015.551
2004-11-19,906.991,,104.6711,560.4973,,973.4931,1015.6296
2004-11-22,905.841,,104.4548,560.5181,,973.7064,1015.8522
2004-11-23,893.285,,104.5419,559.0098,,973.7817,1015.9307
2004-11-24,889.118,,104.7224,566.9899,,973.861,1016.0135
2004-11-25,890.777,,104.7136,572.4903,,973.9424,1016.0984
2004-11-26,889.083,,104.8446,573.6214,,974.0205,1016.1799
2004-11-29,879.258,,104.7339,568.9679,,974.2481,1016.4174
2004-11-30,879.308,,104.846,576.8265,,974.329,1016.5018
2004-12-01,875.397,,104.8794,571.6378,,974.4139,1016.5904
2004-12-02,871.125,,104.8519,571.0623,,974.4997,1016.6799
2004-12-03,871.558,,104.9269,558.8147,,974.5857,1016.7696
2004-12-06,874.998,,105.1905,558.2086,,974.8121,1017.0058
2004-12-07,868.292,,105.1242,560.5411,,974.898,1017.0954
2004-12-08,868.904,,105.0412,548.8721,,974.9832,1017.1842
2004-12-09,878.716,,105.0097,550.3574,,975.0723,1017.2772
2004-12-10,868.427,,105.4082,549.211,,975.1615,1017.3702
2004-12-13,865.762,,105.0455,558.0559,,975.3924,1017.6111
2004-12-14,862.056,,105.1646,560.4973,,975.4755,1017.6978
2004-12-15,867.604,,105.1592,567.062,,975.5631,1017.7891
2004-12-16,866.998,,105.2658,573.2492,,975.6557,1017.8858
2004-12-17,857.251,,105.2437,567.511,,975.7497,1017.9839
2004-12-20,845.678,,105.5764,574.9645,,975.9807,1018.2249
2004-12-21,845.382,,105.4516,575.9391,,976.0659,1018.3138
2004-12-22,865.077,,105.5218,581.0207,,976.1536,1018.4053
2004-12-23,850.7,,105.4357,572.2178,,976.2412,1018.4967
2004-12-24,851.775,,105.6823,576.4893,,976.3369,1018.5966
2004-12-27,848.194,,105.1924,581.8799,,976.5577,1018.8416
2004-12-28,848.63,,105.3543,581.7176,,976.6526,1018.9483
2004-12-29,843.781,,105.7309,583.8128,,976.7501,1019.0541
2004-12-30,843.529,,105.7368,582.6813,,976.848,1019.1628
2004-12-31,842.728,,105.7989,591.9285,,976.9303,1019.2511
2005-01-04,827.071,986.927,105.8153,578.2105,,977.2315,1019.5665
2005-01-05,831.428,1003.633,105.9273,568.2743,,977.32,1019.6628
2005-01-06,822.499,994.595,105.5623,576.8537,,977.4099,1019.7568
2005-01-07,823.616,997.606,105.7206,576.0769,,977.492,1019.8445
2005-01-10,832.986,1006.337,105.6599,571.2286,,977.7195,1020.0833
2005-01-11,837.861,1008.343,105.7978,577.863,,977.7999,1020.1697
2005-01-12,837.244,1008.62,105.773,584.7931,,977.8932,1020.2669
2005-01-13,834.221,1013.07,105.6349,583.3193,,977.9915,1020.3656
2005-01-14,829.042,1000.169,105.8919,583.0334,,978.0796,1020.4622
2005-01-17,811.554,977.522,105.9964,591.5079,,978.3179,1020.7073
2005-01-18,817.309,991.419,105.8957,590.7606,,978.4073,1020.8021
2005-01-19,810.989,986.241,105.9275,596.826,,978.499,1020.9027
