MSCI Index Code,BBG Ticker,Bloomberg Index Name,Size,Style,Variant,Currency,Extra Info
661891,MGMLACE,MSCI AC Europe SMID Growth Loc,SMID,Growth,Price,Local,
661891,MGMLACEG,MSCI AC Europe SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661891,MGMLACEN,MSCI AC Europe SMID Growth Loc Net,SMID,Growth,Net,Local,
661891,MGMUACE,MSCI AC Europe SMID Growth USD,SMID,Growth,Price,USD,
661891,MGMUACEG,MSCI AC Europe SMID Growth USD Gross,SMID,Growth,Gross,USD,
661891,MGMUACEN,MSCI AC Europe SMID Growth USD Net,SMID,Growth,Net,USD,
661892,MGMLAEM,MSCI AC Europe Middle East SMID Growth Loc,SMID,Growth,Price,Local,
661892,MGMLAEMG,MSCI AC Europe Middle East SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661892,MGMLAEMN,MSCI AC Europe Middle East SMID Growth Loc Net,SMID,Growth,Net,Local,
661892,MGMUAEM,MSCI AC Europe Middle East SMID Growth USD,SMID,Growth,Price,USD,
661892,MGMUAEMG,MSCI AC Europe Middle East SMID Growth USD Gross,SMID,Growth,Gross,USD,
661892,MGMUAEMN,MSCI AC Europe Middle East SMID Growth USD Net,SMID,Growth,Net,USD,
661893,MGMLAFE,MSCI AC Far East SMID Growth Loc,SMID,Growth,Price,Local,
661893,MGMLAFEG,MSCI AC Far East SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661893,MGMLAFEN,MSCI AC Far East SMID Growth Loc Net,SMID,Growth,Net,Local,
661893,MGMUAFE,MSCI AC Far East SMID Growth USD,SMID,Growth,Price,USD,
661893,MGMUAFEG,MSCI AC Far East SMID Growth USD Gross,SMID,Growth,Gross,USD,
661893,MGMUAFEN,MSCI AC Far East SMID Growth USD Net,SMID,Growth,Net,USD,
661894,MGMLAFJ,MSCI AC Far East Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661894,MGMLAFJG,MSCI AC Far East Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661894,MGMLAFJN,MSCI AC Far East Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661894,MGMUAFJ,MSCI AC Far East Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661894,MGMUAFJG,MSCI AC Far East Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661894,MGMUAFJN,MSCI AC Far East Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661895,MGMLAPA,MSCI AC Pacific SMID Growth Loc,SMID,Growth,Price,Local,
661895,MGMLAPAG,MSCI AC Pacific SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661895,MGMLAPAN,MSCI AC Pacific SMID Growth Loc Net,SMID,Growth,Net,Local,
661895,MGMUAPA,MSCI AC Pacific SMID Growth USD,SMID,Growth,Price,USD,
661895,MGMUAPAG,MSCI AC Pacific SMID Growth USD Gross,SMID,Growth,Gross,USD,
661895,MGMUAPAN,MSCI AC Pacific SMID Growth USD Net,SMID,Growth,Net,USD,
661896,MGMLAPJ,MSCI AC Pacific Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661896,MGMLAPJG,MSCI AC Pacific Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661896,MGMLAPJN,MSCI AC Pacific Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661896,MGMUAPJ,MSCI AC Pacific Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661896,MGMUAPJG,MSCI AC Pacific Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661896,MGMUAPJN,MSCI AC Pacific Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661897,MGMLAWO,MSCI AC World Index SMID Growth Loc,SMID,Growth,Price,Local,
661897,MGMLAWOG,MSCI AC World Index SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661897,MGMLAWON,MSCI AC World Index SMID Growth Loc Net,SMID,Growth,Net,Local,
661897,MGMUAWO,MSCI AC World Index SMID Growth USD,SMID,Growth,Price,USD,
661897,MGMUAWOG,MSCI AC World Index SMID Growth USD Gross,SMID,Growth,Gross,USD,
661897,MGMUAWON,MSCI AC World Index SMID Growth USD Net,SMID,Growth,Net,USD,
661898,MGMLAWA,MSCI AC World Index Ex Australia SMID Growth Loc,SMID,Growth,Price,Local,
661898,MGMLAWAG,MSCI AC World Index Ex Australia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661898,MGMLAWAN,MSCI AC World Index Ex Australia SMID Growth Loc Net,SMID,Growth,Net,Local,
661898,MGMUAWA,MSCI AC World Index Ex Australia SMID Growth USD,SMID,Growth,Price,USD,
661898,MGMUAWAG,MSCI AC World Index Ex Australia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661898,MGMUAWAN,MSCI AC World Index Ex Australia SMID Growth USD Net,SMID,Growth,Net,USD,
661899,MGMLAWM,MSCI AC World Index Ex EMU SMID Growth Loc,SMID,Growth,Price,Local,
661899,MGMLAWMG,MSCI AC World Index Ex EMU SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661899,MGMLAWMN,MSCI AC World Index Ex EMU SMID Growth Loc Net,SMID,Growth,Net,Local,
661899,MGMUAWM,MSCI AC World Index Ex EMU SMID Growth USD,SMID,Growth,Price,USD,
661899,MGMUAWMG,MSCI AC World Index Ex EMU SMID Growth USD Gross,SMID,Growth,Gross,USD,
661899,MGMUAWMN,MSCI AC World Index Ex EMU SMID Growth USD Net,SMID,Growth,Net,USD,
661900,MGMLAWE,MSCI AC World Index Ex Europe SMID Growth Loc,SMID,Growth,Price,Local,
661900,MGMLAWEG,MSCI AC World Index Ex Europe SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661900,MGMLAWEN,MSCI AC World Index Ex Europe SMID Growth Loc Net,SMID,Growth,Net,Local,
661900,MGMUAWE,MSCI AC World Index Ex Europe SMID Growth USD,SMID,Growth,Price,USD,
661900,MGMUAWEG,MSCI AC World Index Ex Europe SMID Growth USD Gross,SMID,Growth,Gross,USD,
661900,MGMUAWEN,MSCI AC World Index Ex Europe SMID Growth USD Net,SMID,Growth,Net,USD,
661901,MGMLAWJ,MSCI AC World Index Ex Japan SMID Growth Loc,SMID,Growth,Price,Local,
661901,MGMLAWJG,MSCI AC World Index Ex Japan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661901,MGMLAWJN,MSCI AC World Index Ex Japan SMID Growth Loc Net,SMID,Growth,Net,Local,
661901,MGMUAWJ,MSCI AC World Index Ex Japan SMID Growth USD,SMID,Growth,Price,USD,
661901,MGMUAWJG,MSCI AC World Index Ex Japan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661901,MGMUAWJN,MSCI AC World Index Ex Japan SMID Growth USD Net,SMID,Growth,Net,USD,
661902,MGMLAWC,MSCI AC World Index Ex Ch SMID Growth Loc,SMID,Growth,Price,Local,
661902,MGMLAWCG,MSCI AC World Index Ex Ch SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661902,MGMLAWCN,MSCI AC World Index Ex Ch SMID Growth Loc Net,SMID,Growth,Net,Local,
661902,MGMUAWC,MSCI AC World Index Ex Ch SMID Growth USD,SMID,Growth,Price,USD,
661902,MGMUAWCG,MSCI AC World Index Ex Ch SMID Growth USD Gross,SMID,Growth,Gross,USD,
661902,MGMUAWCN,MSCI AC World Index Ex Ch SMID Growth USD Net,SMID,Growth,Net,USD,
661903,MGMLAWK,MSCI AC World Index Ex UK SMID Growth Loc,SMID,Growth,Price,Local,
661903,MGMLAWKG,MSCI AC World Index Ex UK SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661903,MGMLAWKN,MSCI AC World Index Ex UK SMID Growth Loc Net,SMID,Growth,Net,Local,
661903,MGMUAWK,MSCI AC World Index Ex UK SMID Growth USD,SMID,Growth,Price,USD,
661903,MGMUAWKG,MSCI AC World Index Ex UK SMID Growth USD Gross,SMID,Growth,Gross,USD,
661903,MGMUAWKN,MSCI AC World Index Ex UK SMID Growth USD Net,SMID,Growth,Net,USD,
661904,MGMLAWU,MSCI AC World Index Ex USA SMID Growth Loc,SMID,Growth,Price,Local,
661904,MGMLAWUG,MSCI AC World Index Ex USA SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661904,MGMLAWUN,MSCI AC World Index Ex USA SMID Growth Loc Net,SMID,Growth,Net,Local,
661904,MGMUAWU,MSCI AC World Index Ex USA SMID Growth USD,SMID,Growth,Price,USD,
661904,MGMUAWUG,MSCI AC World Index Ex USA SMID Growth USD Gross,SMID,Growth,Gross,USD,
661904,MGMUAWUN,MSCI AC World Index Ex USA SMID Growth USD Net,SMID,Growth,Net,USD,
661905,MGMLARG,MSCI Argentina SMID Growth Loc,SMID,Growth,Price,Local,
661905,MGMLARGG,MSCI Argentina SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661905,MGMLARGN,MSCI Argentina SMID Growth Loc Net,SMID,Growth,Net,Local,
661905,MGMUARG,MSCI Argentina SMID Growth USD,SMID,Growth,Price,USD,
661905,MGMUARGG,MSCI Argentina SMID Growth USD Gross,SMID,Growth,Gross,USD,
661905,MGMUARGN,MSCI Argentina SMID Growth USD Net,SMID,Growth,Net,USD,
661906,MGMLBRZ,MSCI Brazil SMID Growth Loc,SMID,Growth,Price,Local,
661906,MGMLBRZG,MSCI Brazil SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661906,MGMLBRZN,MSCI Brazil SMID Growth Loc Net,SMID,Growth,Net,Local,
661906,MGMUBRZ,MSCI Brazil SMID Growth USD,SMID,Growth,Price,USD,
661906,MGMUBRZG,MSCI Brazil SMID Growth USD Gross,SMID,Growth,Gross,USD,
661906,MGMUBRZN,MSCI Brazil SMID Growth USD Net,SMID,Growth,Net,USD,
661907,MGMLBRI,MSCI BRIC SMID Growth Loc,SMID,Growth,Price,Local,
661907,MGMLBRIG,MSCI BRIC SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661907,MGMLBRIN,MSCI BRIC SMID Growth Loc Net,SMID,Growth,Net,Local,
661907,MGMUBRI,MSCI BRIC SMID Growth USD,SMID,Growth,Price,USD,
661907,MGMUBRIG,MSCI BRIC SMID Growth USD Gross,SMID,Growth,Gross,USD,
661907,MGMUBRIN,MSCI BRIC SMID Growth USD Net,SMID,Growth,Net,USD,
661908,MGMLCHL,MSCI Chile SMID Growth Loc,SMID,Growth,Price,Local,
661908,MGMLCHLG,MSCI Chile SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661908,MGMLCHLN,MSCI Chile SMID Growth Loc Net,SMID,Growth,Net,Local,
661908,MGMUCHL,MSCI Chile SMID Growth USD,SMID,Growth,Price,USD,
661908,MGMUCHLG,MSCI Chile SMID Growth USD Gross,SMID,Growth,Gross,USD,
661908,MGMUCHLN,MSCI Chile SMID Growth USD Net,SMID,Growth,Net,USD,
661909,MGMLCHN,MSCI China SMID Growth Loc,SMID,Growth,Price,Local,
661909,MGMLCHNG,MSCI China SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661909,MGMLCHNN,MSCI China SMID Growth Loc Net,SMID,Growth,Net,Local,
661909,MGMUCHN,MSCI China SMID Growth USD,SMID,Growth,Price,USD,
661909,MGMUCHNG,MSCI China SMID Growth USD Gross,SMID,Growth,Gross,USD,
661909,MGMUCHNN,MSCI China SMID Growth USD Net,SMID,Growth,Net,USD,
661910,MGMLCOL,MSCI Colombia SMID Growth Loc,SMID,Growth,Price,Local,
661910,MGMLCOLG,MSCI Colombia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661910,MGMLCOLN,MSCI Colombia SMID Growth Loc Net,SMID,Growth,Net,Local,
661910,MGMUCOL,MSCI Colombia SMID Growth USD,SMID,Growth,Price,USD,
661910,MGMUCOLG,MSCI Colombia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661910,MGMUCOLN,MSCI Colombia SMID Growth USD Net,SMID,Growth,Net,USD,
661911,MGMLCZE,MSCI Czech Republic SMID Growth Loc,SMID,Growth,Price,Local,
661911,MGMLCZEG,MSCI Czech Republic SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661911,MGMLCZEN,MSCI Czech Republic SMID Growth Loc Net,SMID,Growth,Net,Local,
661911,MGMUCZE,MSCI Czech Republic SMID Growth USD,SMID,Growth,Price,USD,
661911,MGMUCZEG,MSCI Czech Republic SMID Growth USD Gross,SMID,Growth,Gross,USD,
661911,MGMUCZEN,MSCI Czech Republic SMID Growth USD Net,SMID,Growth,Net,USD,
661912,MGMLEGY,MSCI Egypt SMID Growth Loc,SMID,Growth,Price,Local,
661912,MGMLEGYG,MSCI Egypt SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661912,MGMLEGYN,MSCI Egypt SMID Growth Loc Net,SMID,Growth,Net,Local,
661912,MGMUEGY,MSCI Egypt SMID Growth USD,SMID,Growth,Price,USD,
661912,MGMUEGYG,MSCI Egypt SMID Growth USD Gross,SMID,Growth,Gross,USD,
661912,MGMUEGYN,MSCI Egypt SMID Growth USD Net,SMID,Growth,Net,USD,
661913,MGMLEMR,MSCI EM EMerging Markets SMID Growth Loc,SMID,Growth,Price,Local,
661913,MGMLEMRG,MSCI EM EMerging Markets SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661913,MGMLEMRN,MSCI EM EMerging Markets SMID Growth Loc Net,SMID,Growth,Net,Local,
661913,MGMUEMR,MSCI EM EMerging Markets SMID Growth USD,SMID,Growth,Price,USD,
661913,MGMUEMRG,MSCI EM EMerging Markets SMID Growth USD Gross,SMID,Growth,Gross,USD,
661913,MGMUEMRN,MSCI EM EMerging Markets SMID Growth USD Net,SMID,Growth,Net,USD,
661914,MGMLEMA,MSCI EM Asia SMID Growth Loc,SMID,Growth,Price,Local,
661914,MGMLEMAG,MSCI EM Asia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661914,MGMLEMAN,MSCI EM Asia SMID Growth Loc Net,SMID,Growth,Net,Local,
661914,MGMUEMA,MSCI EM Asia SMID Growth USD,SMID,Growth,Price,USD,
661914,MGMUEMAG,MSCI EM Asia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661914,MGMUEMAN,MSCI EM Asia SMID Growth USD Net,SMID,Growth,Net,USD,
661915,MGMLEEE,MSCI EM Eastern Europe SMID Growth Loc,SMID,Growth,Price,Local,
661915,MGMLEEEG,MSCI EM Eastern Europe SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661915,MGMLEEEN,MSCI EM Eastern Europe SMID Growth Loc Net,SMID,Growth,Net,Local,
661915,MGMUEEE,MSCI EM Eastern Europe SMID Growth USD,SMID,Growth,Price,USD,
661915,MGMUEEEG,MSCI EM Eastern Europe SMID Growth USD Gross,SMID,Growth,Gross,USD,
661915,MGMUEEEN,MSCI EM Eastern Europe SMID Growth USD Net,SMID,Growth,Net,USD,
661916,MGMLEEM,MSCI EM EMEA SMID Growth Loc,SMID,Growth,Price,Local,
661916,MGMLEEMG,MSCI EM EMEA SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661916,MGMLEEMN,MSCI EM EMEA SMID Growth Loc Net,SMID,Growth,Net,Local,
661916,MGMUEEM,MSCI EM EMEA SMID Growth USD,SMID,Growth,Price,USD,
661916,MGMUEEMG,MSCI EM EMEA SMID Growth USD Gross,SMID,Growth,Gross,USD,
661916,MGMUEEMN,MSCI EM EMEA SMID Growth USD Net,SMID,Growth,Net,USD,
661917,MGMLEEU,MSCI EM Europe SMID Growth Loc,SMID,Growth,Price,Local,
661917,MGMLEEUG,MSCI EM Europe SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661917,MGMLEEUN,MSCI EM Europe SMID Growth Loc Net,SMID,Growth,Net,Local,
661917,MGMUEEU,MSCI EM Europe SMID Growth USD,SMID,Growth,Price,USD,
661917,MGMUEEUG,MSCI EM Europe SMID Growth USD Gross,SMID,Growth,Gross,USD,
661917,MGMUEEUN,MSCI EM Europe SMID Growth USD Net,SMID,Growth,Net,USD,
661918,MGMLEME,MSCI EM Europe Middle East SMID Growth Loc,SMID,Growth,Price,Local,
661918,MGMLEMEG,MSCI EM Europe Middle East SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661918,MGMLEMEN,MSCI EM Europe Middle East SMID Growth Loc Net,SMID,Growth,Net,Local,
661918,MGMUEME,MSCI EM Europe Middle East SMID Growth USD,SMID,Growth,Price,USD,
661918,MGMUEMEG,MSCI EM Europe Middle East SMID Growth USD Gross,SMID,Growth,Gross,USD,
661918,MGMUEMEN,MSCI EM Europe Middle East SMID Growth USD Net,SMID,Growth,Net,USD,
661919,MGMLEFE,MSCI EM Far East SMID Growth Loc,SMID,Growth,Price,Local,
661919,MGMLEFEG,MSCI EM Far East SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661919,MGMLEFEN,MSCI EM Far East SMID Growth Loc Net,SMID,Growth,Net,Local,
661919,MGMUEFE,MSCI EM Far East SMID Growth USD,SMID,Growth,Price,USD,
661919,MGMUEFEG,MSCI EM Far East SMID Growth USD Gross,SMID,Growth,Gross,USD,
661919,MGMUEFEN,MSCI EM Far East SMID Growth USD Net,SMID,Growth,Net,USD,
661920,MGMLELA,MSCI EM Latin America SMID Growth Loc,SMID,Growth,Price,Local,
661920,MGMLELAG,MSCI EM Latin America SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661920,MGMLELAN,MSCI EM Latin America SMID Growth Loc Net,SMID,Growth,Net,Local,
661920,MGMUELA,MSCI EM Latin America SMID Growth USD,SMID,Growth,Price,USD,
661920,MGMUELAG,MSCI EM Latin America SMID Growth USD Gross,SMID,Growth,Gross,USD,
661920,MGMUELAN,MSCI EM Latin America SMID Growth USD Net,SMID,Growth,Net,USD,
661921,MGMLEUU,MSCI EU SMID Growth Loc,SMID,Growth,Price,Local,
661921,MGMLEUUG,MSCI EU SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661921,MGMLEUUN,MSCI EU SMID Growth Loc Net,SMID,Growth,Net,Local,
661921,MGMUEUU,MSCI EU SMID Growth USD,SMID,Growth,Price,USD,
661921,MGMUEUUG,MSCI EU SMID Growth USD Gross,SMID,Growth,Gross,USD,
661921,MGMUEUUN,MSCI EU SMID Growth USD Net,SMID,Growth,Net,USD,
661922,MGMLGDR,MSCI Golden Dragon SMID Growth Loc,SMID,Growth,Price,Local,
661922,MGMLGDRG,MSCI Golden Dragon SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661922,MGMLGDRN,MSCI Golden Dragon SMID Growth Loc Net,SMID,Growth,Net,Local,
661922,MGMUGDR,MSCI Golden Dragon SMID Growth USD,SMID,Growth,Price,USD,
661922,MGMUGDRG,MSCI Golden Dragon SMID Growth USD Gross,SMID,Growth,Gross,USD,
661922,MGMUGDRN,MSCI Golden Dragon SMID Growth USD Net,SMID,Growth,Net,USD,
661923,MGMLHUN,MSCI Hungary SMID Growth Loc,SMID,Growth,Price,Local,
661923,MGMLHUNG,MSCI Hungary SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661923,MGMLHUNN,MSCI Hungary SMID Growth Loc Net,SMID,Growth,Net,Local,
661923,MGMUHUN,MSCI Hungary SMID Growth USD,SMID,Growth,Price,USD,
661923,MGMUHUNG,MSCI Hungary SMID Growth USD Gross,SMID,Growth,Gross,USD,
661923,MGMUHUNN,MSCI Hungary SMID Growth USD Net,SMID,Growth,Net,USD,
661924,MGMLIND,MSCI India SMID Growth Loc,SMID,Growth,Price,Local,
661924,MGMLINDG,MSCI India SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661924,MGMLINDN,MSCI India SMID Growth Loc Net,SMID,Growth,Net,Local,
661924,MGMUIND,MSCI India SMID Growth USD,SMID,Growth,Price,USD,
661924,MGMUINDG,MSCI India SMID Growth USD Gross,SMID,Growth,Gross,USD,
661924,MGMUINDN,MSCI India SMID Growth USD Net,SMID,Growth,Net,USD,
661925,MGMLINO,MSCI Indonesia SMID Growth Loc,SMID,Growth,Price,Local,
661925,MGMLINOG,MSCI Indonesia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661925,MGMLINON,MSCI Indonesia SMID Growth Loc Net,SMID,Growth,Net,Local,
661925,MGMUINO,MSCI Indonesia SMID Growth USD,SMID,Growth,Price,USD,
661925,MGMUINOG,MSCI Indonesia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661925,MGMUINON,MSCI Indonesia SMID Growth USD Net,SMID,Growth,Net,USD,
661926,MGMLISR,MSCI Israel SMID Growth Loc,SMID,Growth,Price,Local,
661926,MGMLISRG,MSCI Israel SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661926,MGMLISRN,MSCI Israel SMID Growth Loc Net,SMID,Growth,Net,Local,
661926,MGMUISR,MSCI Israel SMID Growth USD,SMID,Growth,Price,USD,
661926,MGMUISRG,MSCI Israel SMID Growth USD Gross,SMID,Growth,Gross,USD,
661926,MGMUISRN,MSCI Israel SMID Growth USD Net,SMID,Growth,Net,USD,
661927,MGMLJOR,MSCI Jordan SMID Growth Loc,SMID,Growth,Price,Local,
661927,MGMLJORG,MSCI Jordan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661927,MGMLJORN,MSCI Jordan SMID Growth Loc Net,SMID,Growth,Net,Local,
661927,MGMUJOR,MSCI Jordan SMID Growth USD,SMID,Growth,Price,USD,
661927,MGMUJORG,MSCI Jordan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661927,MGMUJORN,MSCI Jordan SMID Growth USD Net,SMID,Growth,Net,USD,
661928,MGMLKOR,MSCI Korea SMID Growth Loc,SMID,Growth,Price,Local,
661928,MGMLKORG,MSCI Korea SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661928,MGMLKORN,MSCI Korea SMID Growth Loc Net,SMID,Growth,Net,Local,
661928,MGMUKOR,MSCI Korea SMID Growth USD,SMID,Growth,Price,USD,
661928,MGMUKORG,MSCI Korea SMID Growth USD Gross,SMID,Growth,Gross,USD,
661928,MGMUKORN,MSCI Korea SMID Growth USD Net,SMID,Growth,Net,USD,
661929,MGMLMAL,MSCI Malaysia SMID Growth Loc,SMID,Growth,Price,Local,
661929,MGMLMALG,MSCI Malaysia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661929,MGMLMALN,MSCI Malaysia SMID Growth Loc Net,SMID,Growth,Net,Local,
661929,MGMUMAL,MSCI Malaysia SMID Growth USD,SMID,Growth,Price,USD,
661929,MGMUMALG,MSCI Malaysia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661929,MGMUMALN,MSCI Malaysia SMID Growth USD Net,SMID,Growth,Net,USD,
661930,MGMLMEX,MSCI Mexico SMID Growth Loc,SMID,Growth,Price,Local,
661930,MGMLMEXG,MSCI Mexico SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661930,MGMLMEXN,MSCI Mexico SMID Growth Loc Net,SMID,Growth,Net,Local,
661930,MGMUMEX,MSCI Mexico SMID Growth USD,SMID,Growth,Price,USD,
661930,MGMUMEXG,MSCI Mexico SMID Growth USD Gross,SMID,Growth,Gross,USD,
661930,MGMUMEXN,MSCI Mexico SMID Growth USD Net,SMID,Growth,Net,USD,
661931,MGMLMOR,MSCI Morocco SMID Growth Loc,SMID,Growth,Price,Local,
661931,MGMLMORG,MSCI Morocco SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661931,MGMLMORN,MSCI Morocco SMID Growth Loc Net,SMID,Growth,Net,Local,
661931,MGMUMOR,MSCI Morocco SMID Growth USD,SMID,Growth,Price,USD,
661931,MGMUMORG,MSCI Morocco SMID Growth USD Gross,SMID,Growth,Gross,USD,
661931,MGMUMORN,MSCI Morocco SMID Growth USD Net,SMID,Growth,Net,USD,
661932,MGMLPAK,MSCI Pakistan SMID Growth Loc,SMID,Growth,Price,Local,
661932,MGMLPAKG,MSCI Pakistan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661932,MGMLPAKN,MSCI Pakistan SMID Growth Loc Net,SMID,Growth,Net,Local,
661932,MGMUPAK,MSCI Pakistan SMID Growth USD,SMID,Growth,Price,USD,
661932,MGMUPAKG,MSCI Pakistan SMID Growth USD Gross,SMID,Growth,Gross,USD,
661932,MGMUPAKN,MSCI Pakistan SMID Growth USD Net,SMID,Growth,Net,USD,
661933,MGMLPER,MSCI Peru SMID Growth Loc,SMID,Growth,Price,Local,
661933,MGMLPERG,MSCI Peru SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661933,MGMLPERN,MSCI Peru SMID Growth Loc Net,SMID,Growth,Net,Local,
661933,MGMUPER,MSCI Peru SMID Growth USD,SMID,Growth,Price,USD,
661933,MGMUPERG,MSCI Peru SMID Growth USD Gross,SMID,Growth,Gross,USD,
661933,MGMUPERN,MSCI Peru SMID Growth USD Net,SMID,Growth,Net,USD,
661934,MGMLPHI,MSCI Philippines SMID Growth Loc,SMID,Growth,Price,Local,
661934,MGMLPHIG,MSCI Philippines SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661934,MGMLPHIN,MSCI Philippines SMID Growth Loc Net,SMID,Growth,Net,Local,
661934,MGMUPHI,MSCI Philippines SMID Growth USD,SMID,Growth,Price,USD,
661934,MGMUPHIG,MSCI Philippines SMID Growth USD Gross,SMID,Growth,Gross,USD,
661934,MGMUPHIN,MSCI Philippines SMID Growth USD Net,SMID,Growth,Net,USD,
661935,MGMLPOL,MSCI Poland SMID Growth Loc,SMID,Growth,Price,Local,
661935,MGMLPOLG,MSCI Poland SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661935,MGMLPOLN,MSCI Poland SMID Growth Loc Net,SMID,Growth,Net,Local,
661935,MGMUPOL,MSCI Poland SMID Growth USD,SMID,Growth,Price,USD,
661935,MGMUPOLG,MSCI Poland SMID Growth USD Gross,SMID,Growth,Gross,USD,
661935,MGMUPOLN,MSCI Poland SMID Growth USD Net,SMID,Growth,Net,USD,
661936,MGMLRUS,MSCI Russia SMID Growth Loc,SMID,Growth,Price,Local,
661936,MGMLRUSG,MSCI Russia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661936,MGMLRUSN,MSCI Russia SMID Growth Loc Net,SMID,Growth,Net,Local,
661936,MGMURUS,MSCI Russia SMID Growth USD,SMID,Growth,Price,USD,
661936,MGMURUSG,MSCI Russia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661936,MGMURUSN,MSCI Russia SMID Growth USD Net,SMID,Growth,Net,USD,
661937,MGMLSAF,MSCI South Africa SMID Growth Loc,SMID,Growth,Price,Local,
661937,MGMLSAFG,MSCI South Africa SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661937,MGMLSAFN,MSCI South Africa SMID Growth Loc Net,SMID,Growth,Net,Local,
661937,MGMUSAF,MSCI South Africa SMID Growth USD,SMID,Growth,Price,USD,
661937,MGMUSAFG,MSCI South Africa SMID Growth USD Gross,SMID,Growth,Gross,USD,
661937,MGMUSAFN,MSCI South Africa SMID Growth USD Net,SMID,Growth,Net,USD,
661938,MGMLSEA,MSCI South East Asia SMID Growth Loc,SMID,Growth,Price,Local,
661938,MGMLSEAG,MSCI South East Asia SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661938,MGMLSEAN,MSCI South East Asia SMID Growth Loc Net,SMID,Growth,Net,Local,
661938,MGMUSEA,MSCI South East Asia SMID Growth USD,SMID,Growth,Price,USD,
661938,MGMUSEAG,MSCI South East Asia SMID Growth USD Gross,SMID,Growth,Gross,USD,
661938,MGMUSEAN,MSCI South East Asia SMID Growth USD Net,SMID,Growth,Net,USD,
661940,MGMLTAI,MSCI Taiwan SMID Growth Loc,SMID,Growth,Price,Local,
661940,MGMLTAIG,MSCI Taiwan SMID Growth Loc Gross,SMID,Growth,Gross,Local,
661940,MGMLTAIN,MSCI Taiwan SMID Growth Loc Net,SMID,Growth,Net,Local,
