,Dymon-AQUMON,Dymon-AQUMON (VaR-adjusted),PLMAX US Equity,MERKX US Equity,ICPHX US Equity
2016/8/2,1.273307779,2.032997042,0.958441558,0.861359571,0.829585799
2016/8/3,1.272244879,2.027352762,0.958441558,0.856887299,0.827218935
2016/8/4,1.272221033,2.027228047,0.95974026,0.858676208,0.827218935
2016/8/5,1.274694965,2.036963679,0.962337662,0.852415027,0.827218935
2016/8/8,1.273546787,2.032317274,0.966233766,0.853309481,0.827218935
2016/8/9,1.274777791,2.036787599,0.968831169,0.855992844,0.829585799
2016/8/10,1.277947646,2.048807627,0.97012987,0.861359571,0.831952663
2016/8/11,1.279856394,2.056075791,0.972727273,0.859570662,0.831952663
2016/8/12,1.278120382,2.05035415,0.97012987,0.859570662,0.831952663
2016/8/15,1.278260002,2.050900119,0.974025974,0.861359571,0.833136095
2016/8/16,1.280173714,2.059228932,0.975324675,0.865831843,0.835502959
2016/8/17,1.277655084,2.046858455,0.971428571,0.864042934,0.834319527
2016/8/18,1.279050429,2.051894325,0.972727273,0.870304114,0.836686391
2016/8/19,1.275142445,2.038884446,0.97012987,0.865831843,0.833136095
2016/8/22,1.272537269,2.028192494,0.966233766,0.864937388,0.833136095
2016/8/23,1.274694881,2.03596254,0.963636364,0.864937388,0.830769231
2016/8/24,1.272644394,2.027677328,0.963636364,0.861359571,0.829585799
2016/8/25,1.273988703,2.032875737,0.964935065,0.861359571,0.830769231
2016/8/26,1.273821701,2.032000754,0.961038961,0.856887299,0.831952663
2016/8/29,1.272948947,2.027555273,0.961038961,0.857781753,0.830769231
2016/8/30,1.273923972,2.032626038,0.958441558,0.853309481,0.831952663
2016/8/31,1.272972911,2.027582016,0.961038961,0.853309481,0.830769231
2016/9/1,1.273348689,2.029607091,0.95974026,0.855992844,0.829585799
2016/9/2,1.27360315,2.030698981,0.963636364,0.856887299,0.833136095
2016/9/5,1.27425602,2.033586844,0.963636364,0.856887299,0.833136095
2016/9/6,1.275049454,2.037616927,0.974025974,0.865831843,0.834319527
2016/9/7,1.278539887,2.051516269,0.974025974,0.864937388,0.833136095
2016/9/8,1.278426835,2.051010739,0.97012987,0.864042934,0.831952663
2016/9/9,1.275333336,2.038446353,0.963636364,0.859570662,0.827218935
2016/9/12,1.27264982,2.021235804,0.963636364,0.859570662,0.826035503
2016/9/13,1.271734421,2.014919728,0.955844156,0.855992844,0.821301775
2016/9/14,1.272681586,2.021049211,0.955844156,0.858676208,0.820118343
2016/9/15,1.273023616,2.022727011,0.957142857,0.857781753,0.818934911
2016/9/16,1.273270605,2.023672276,0.955844156,0.852415027,0.820118343
2016/9/19,1.274855079,2.030403634,0.957142857,0.853309481,0.817751479
2016/9/20,1.275232404,2.032020278,0.957142857,0.852415027,0.817751479
2016/9/21,1.275374851,2.032637468,0.964935065,0.85509839,0.817751479
2016/9/22,1.278942904,2.047226398,0.966233766,0.857781753,0.818934911
2016/9/23,1.279180858,2.048312455,0.963636364,0.858676208,0.816568047
2016/9/26,1.280579443,2.054205313,0.962337662,0.858676208,0.813017751
2016/9/27,1.283428527,2.065459894,0.967532468,0.855992844,0.820118343
2016/9/28,1.283711866,2.066581283,0.97012987,0.857781753,0.820118343
2016/9/29,1.282449701,2.0615217,0.964935065,0.856887299,0.820118343
2016/9/30,1.28229184,2.06085144,0.97012987,0.857781753,0.820118343
2016/10/3,1.283159742,2.064573582,0.971428571,0.857781753,0.823668639
2016/10/4,1.283101086,2.064233076,0.967532468,0.852415027,0.823668639
2016/10/5,1.282743669,2.062294765,0.97012987,0.852415027,0.829585799
2016/10/6,1.281917986,2.058164661,0.97012987,0.849731664,0.830769231
2016/10/7,1.282724837,2.061864656,0.97012987,0.849731664,0.827218935
2016/10/10,1.285043654,2.073143117,0.971428571,0.847942755,0.833136095
2016/10/11,1.282944889,2.063988494,0.964935065,0.839892665,0.834319527
2016/10/12,1.285799969,2.077934681,0.964935065,0.838103757,0.835502959
2016/10/13,1.285631886,2.077208988,0.964935065,0.84078712,0.833136095
2016/10/14,1.285807985,2.077872179,0.962337662,0.837209302,0.835502959
2016/10/17,1.286519688,2.080551708,0.963636364,0.839892665,0.834319527
2016/10/18,1.287775848,2.085287876,0.967532468,0.839892665,0.839053254
2016/10/19,1.288727238,2.088861,0.972727273,0.839892665,0.841420118
2016/10/20,1.289159232,2.09048933,0.97012987,0.836314848,0.844970414
2016/10/21,1.289225129,2.090740974,0.966233766,0.83273703,0.843786982
2016/10/24,1.289417301,2.091510274,0.97012987,0.83273703,0.847337278
2016/10/25,1.28965388,2.092456253,0.972727273,0.833631485,0.849704142
2016/10/26,1.291323727,2.099154994,0.967532468,0.833631485,0.844970414
2016/10/27,1.289764889,2.0905839,0.964935065,0.830948122,0.844970414
2016/10/28,1.291321774,2.101703805,0.964935065,0.835420394,0.839053254
2016/10/31,1.29176366,2.104902253,0.967532468,0.835420394,0.840236686
2016/11/1,1.292354781,2.108722292,0.964935065,0.839892665,0.833136095
2016/11/2,1.293034277,2.113269978,0.964935065,0.843470483,0.828402367
2016/11/3,1.293160792,2.114094439,0.964935065,0.843470483,0.827218935
2016/11/4,1.291634324,2.104919214,0.964935065,0.845259392,0.829585799
2016/11/7,1.292088063,2.107619535,0.967532468,0.838998211,0.839053254
2016/11/8,1.293089633,2.112690212,0.972727273,0.838103757,0.844970414
2016/11/9,1.291173779,2.102203332,0.957142857,0.83273703,0.831952663
2016/11/10,1.285684106,2.075040867,0.937662338,0.829159213,0.816568047
2016/11/11,1.283681483,2.06443952,0.931168831,0.822898032,0.81183432
2016/11/14,1.282527887,2.058469149,0.928571429,0.817531306,0.820118343
2016/11/15,1.282673409,2.059224775,0.933766234,0.819320215,0.822485207
2016/11/16,1.28233014,2.056955218,0.931168831,0.815742397,0.823668639
2016/11/17,1.281992754,2.054942435,0.928571429,0.811270125,0.824852071
2016/11/18,1.282305519,2.057010841,0.925974026,0.807692308,0.826035503
2016/11/21,1.28027648,2.044539853,0.931168831,0.811270125,0.828402367
2016/11/22,1.280981715,2.048548947,0.931168831,0.811270125,0.828402367
2016/11/23,1.283531776,2.064031155,0.924675325,0.805008945,0.827218935
2016/11/24,1.28334748,2.062905184,0.924675325,0.805008945,0.827218935
2016/11/25,1.281126262,2.050683231,0.925974026,0.806797853,0.824852071
2016/11/28,1.280452488,2.046998699,0.928571429,0.809481216,0.823668639
2016/11/29,1.281444641,2.052679007,0.928571429,0.811270125,0.822485207
2016/11/30,1.282174998,2.056613906,0.92987013,0.807692308,0.829585799
2016/12/1,1.280257181,2.046621523,0.928571429,0.811270125,0.823668639
2016/12/2,1.276819654,2.030038769,0.92987013,0.81216458,0.823668639
2016/12/5,1.277443392,2.033029281,0.933766234,0.816636852,0.826035503
2016/12/6,1.272647903,2.005121871,0.936363636,0.814847943,0.833136095
2016/12/7,1.272735255,2.005627117,0.941558442,0.81842576,0.833136095
2016/12/8,1.273098179,2.007794469,0.938961039,0.811270125,0.839053254
2016/12/9,1.275587337,2.021463048,0.937662338,0.806797853,0.841420118
2016/12/12,1.27353297,2.010138664,0.944155844,0.811270125,0.843786982
2016/12/13,1.271319802,1.997975254,0.945454545,0.811270125,0.844970414
2016/12/14,1.271378486,1.998297352,0.936363636,0.803220036,0.846153846
2016/12/15,1.277255494,2.028234948,0.935064935,0.794275492,0.849704142
2016/12/16,1.279286756,2.034596228,0.933766234,0.796064401,0.846153846
2016/12/19,1.280684632,2.039117251,0.933766234,0.793381038,0.84852071
2016/12/20,1.282672827,2.045546513,0.935064935,0.793381038,0.849704142
2016/12/21,1.282663684,2.045516737,0.936363636,0.796958855,0.847337278
2016/12/22,1.284914979,2.052831444,0.936363636,0.795169946,0.847337278
2016/12/23,1.284889607,2.052748403,0.936363636,0.796064401,0.84852071
2016/12/26,1.28474174,2.052262989,0.936363636,0.796064401,0.84852071
2016/12/27,1.285904873,2.056246533,0.936363636,0.796064401,0.84852071
2016/12/28,1.286408467,2.057891623,0.935064935,0.795169946,0.84852071
2016/12/29,1.285656142,2.054942792,0.937662338,0.801431127,0.847337278
2016/12/30,1.284049686,2.048709581,0.938961039,0.803220036,0.847337278
2017/1/2,1.285224076,2.052419354,0.938961039,0.803220036,0.847337278
2017/1/3,1.284745617,2.05068538,0.936363636,0.798747764,0.84852071
2017/1/4,1.282489752,2.043550141,0.94025974,0.803220036,0.844970414
2017/1/5,1.279240559,2.033406997,0.946753247,0.811270125,0.84260355
2017/1/6,1.279455351,2.034149825,0.942857143,0.807692308,0.847337278
2017/1/9,1.279872984,2.036095447,0.942857143,0.809481216,0.844970414
2017/1/10,1.2827992,2.047851535,0.94025974,0.808586762,0.841420118
2017/1/11,1.282921555,2.048326062,0.941558442,0.811270125,0.837869822
2017/1/12,1.284505927,2.052905167,0.948051948,0.815742397,0.839053254
2017/1/13,1.284267412,2.052277121,0.948051948,0.816636852,0.837869822
2017/1/16,1.286822299,2.058931646,0.948051948,0.816636852,0.837869822
2017/1/17,1.287839824,2.061592153,0.950649351,0.821109123,0.833136095
2017/1/18,1.283167164,2.049383037,0.944155844,0.815742397,0.834319527
2017/1/19,1.280138884,2.041532038,0.945454545,0.817531306,0.834319527
2017/1/20,1.278482381,2.037312488,0.949350649,0.820214669,0.836686391
2017/1/23,1.280960934,2.043610671,0.951948052,0.823792487,0.835502959
2017/1/24,1.280874949,2.04338463,0.951948052,0.823792487,0.837869822
2017/1/25,1.278950678,2.038313567,0.955844156,0.824686941,0.840236686
2017/1/26,1.277711089,2.035005882,0.950649351,0.821109123,0.843786982
2017/1/27,1.274086758,2.025312933,0.951948052,0.822003578,0.847337278
2017/1/30,1.275090626,2.028171113,0.955844156,0.822003578,0.847337278
2017/1/31,1.279009746,2.039181927,0.961038961,0.830053667,0.841420118
2017/2/1,1.279324622,2.04023441,0.961038961,0.828264758,0.844970414
2017/2/2,1.280456918,2.043549548,0.967532468,0.829159213,0.844970414
2017/2/3,1.281604273,2.046759884,0.97012987,0.830053667,0.847337278
2017/2/6,1.282222096,2.048602568,0.968831169,0.827370304,0.843786982
2017/2/7,1.284012855,2.054259346,0.964935065,0.822898032,0.846153846
2017/2/8,1.283218087,2.052001375,0.966233766,0.823792487,0.846153846
2017/2/9,1.285015774,2.057157005,0.967532468,0.822003578,0.850887574
2017/2/10,1.28175456,2.048110395,0.97012987,0.820214669,0.853254438
2017/2/13,1.282007218,2.048809873,0.968831169,0.817531306,0.856804734
2017/2/14,1.283453486,2.052825422,0.974025974,0.817531306,0.857988166
2017/2/15,1.282183805,2.049312749,0.975324675,0.820214669,0.859171598
2017/2/16,1.283301657,2.052289619,0.974025974,0.824686941,0.852071006
2017/2/17,1.283481274,2.052760982,0.97012987,0.820214669,0.850887574
2017/2/20,1.284437456,2.055667745,0.97012987,0.820214669,0.850887574
2017/2/21,1.283792176,2.053888174,0.975324675,0.816636852,0.859171598
2017/2/22,1.284382082,2.055430895,0.976623377,0.817531306,0.859171598
2017/2/23,1.28596824,2.059683821,0.980519481,0.81842576,0.86035503
2017/2/24,1.286428867,2.06104896,0.976623377,0.816636852,0.856804734
2017/2/27,1.288084857,2.065871554,0.976623377,0.816636852,0.856804734
2017/2/28,1.28831907,2.066573821,0.977922078,0.815742397,0.853254438
2017/3/1,1.288150106,2.065943705,0.979220779,0.813953488,0.859171598
2017/3/2,1.288090168,2.065710776,0.972727273,0.809481216,0.857988166
2017/3/3,1.286819827,2.06162586,0.976623377,0.815742397,0.86035503
2017/3/6,1.288978105,2.071334752,0.975324675,0.81216458,0.86035503
2017/3/7,1.290309407,2.075656975,0.977922078,0.811270125,0.863905325
2017/3/8,1.29043073,2.076256091,0.971428571,0.807692308,0.86035503
2017/3/9,1.289913681,2.073773738,0.967532468,0.808586762,0.856804734
2017/3/10,1.289338112,2.070718261,0.974025974,0.813059034,0.859171598
2017/3/13,1.291606407,2.082194161,0.974025974,0.813953488,0.86035503
2017/3/14,1.290815769,2.079166683,0.972727273,0.810375671,0.86035503
2017/3/15,1.292111393,2.083066888,0.984415584,0.81842576,0.861538462
2017/3/16,1.295994382,2.093866171,0.987012987,0.822003578,0.861538462
2017/3/17,1.296339376,2.094824708,0.988311688,0.821109123,0.863905325
2017/3/20,1.298113876,2.099763455,0.993506494,0.822003578,0.866272189
2017/3/21,1.298122588,2.099788992,0.98961039,0.824686941,0.861538462
2017/3/22,1.299572146,2.103828786,0.990909091,0.823792487,0.86035503
2017/3/23,1.298715216,2.10139236,0.990909091,0.822003578,0.861538462
2017/3/24,1.298787225,2.101593156,0.994805195,0.822898032,0.867455621
2017/3/27,1.302301435,2.111424052,0.994805195,0.82647585,0.861538462
2017/3/28,1.302609241,2.112444026,0.993506494,0.822898032,0.862721893
2017/3/29,1.302654374,2.112592954,0.996103896,0.821109123,0.868639053
2017/3/30,1.299906467,2.104110308,0.994805195,0.815742397,0.871005917
2017/3/31,1.298008151,2.098412594,0.997402597,0.814847943,0.872189349
2017/4/3,1.297340941,2.096287556,0.997402597,0.814847943,0.872189349
2017/4/4,1.299858003,2.104607359,0.994805195,0.813059034,0.872189349
2017/4/5,1.300564769,2.10654224,0.994805195,0.813953488,0.871005917
2017/4/6,1.298706699,2.100229237,0.994805195,0.811270125,0.873372781
2017/4/7,1.297984498,2.097167863,0.993506494,0.808586762,0.878106509
2017/4/10,1.296859167,2.092858661,0.992207792,0.808586762,0.878106509
2017/4/11,1.295937379,2.090256731,0.992207792,0.810375671,0.873372781
2017/4/12,1.295810097,2.089555461,0.997402597,0.814847943,0.873372781
2017/4/13,1.297148722,2.093422543,0.997402597,0.81216458,0.873372781
2017/4/14,1.297636168,2.096200873,0.997402597,0.81216458,0.873372781
2017/4/17,1.297064461,2.094108288,1.001298701,0.813953488,0.875739645
2017/4/18,1.296829473,2.093109314,1,0.81842576,0.871005917
2017/4/19,1.293639576,2.074376147,0.994805195,0.814847943,0.868639053
2017/4/20,1.294116848,2.077059292,0.997402597,0.814847943,0.869822485
2017/4/21,1.293461976,2.072722606,0.996103896,0.813059034,0.868639053
2017/4/24,1.292282927,2.065298764,1.002597403,0.822898032,0.868639053
2017/4/25,1.292417137,2.06572075,1.002597403,0.82647585,0.866272189
2017/4/26,1.290932947,2.058740653,0.997402597,0.825581395,0.861538462
2017/4/27,1.292441134,2.06698019,0.997402597,0.822003578,0.865088757
2017/4/28,1.292762349,2.069500965,1.001298701,0.822898032,0.867455621
2017/5/1,1.292464395,2.067704172,1.001298701,0.822898032,0.868639053
2017/5/2,1.291394192,2.061467943,1.003896104,0.823792487,0.868639053
2017/5/3,1.291264361,2.060783928,1.001298701,0.821109123,0.872189349
2017/5/4,1.290392109,2.056706898,0.997402597,0.822898032,0.865088757
2017/5/5,1.293393981,2.070774243,1,0.825581395,0.867455621
2017/5/8,1.287840721,2.041721223,0.996103896,0.821109123,0.867455621
2017/5/9,1.288366921,2.045040982,0.993506494,0.816636852,0.869822485
2017/5/10,1.287132667,2.036436882,0.997402597,0.817531306,0.874556213
2017/5/11,1.286150401,2.029597906,1.001298701,0.81842576,0.876923077
2017/5/12,1.28609793,2.029346376,1.003896104,0.822003578,0.875739645
2017/5/15,1.28423965,2.019172622,1.009090909,0.825581395,0.878106509
2017/5/16,1.282197812,2.008503381,1.012987013,0.831842576,0.874556213
2017/5/17,1.282203847,2.008530767,1.007792208,0.836314848,0.863905325
2017/5/18,1.285759405,2.024008215,0.994805195,0.831842576,0.853254438
2017/5/19,1.284445287,2.018997623,1.005194805,0.838998211,0.857988166
2017/5/22,1.283038958,2.012830829,1.005194805,0.841681574,0.856804734
2017/5/23,1.284923851,2.018893509,1.003896104,0.838103757,0.859171598
2017/5/24,1.283181559,2.011202155,1.007792208,0.841681574,0.859171598
2017/5/25,1.279629002,1.995947656,1.007792208,0.839892665,0.86035503
2017/5/26,1.280960821,2.001366071,1.009090909,0.839892665,0.862721893
2017/5/29,1.280951944,2.001333188,1.009090909,0.839892665,0.862721893
2017/5/30,1.281781543,2.004511754,1.007792208,0.838998211,0.857988166
2017/5/31,1.281277433,2.002141112,1.012987013,0.84078712,0.859171598
2017/6/1,1.281061553,2.001285572,1.012987013,0.839892665,0.862721893
2017/6/2,1.279350122,1.995147664,1.012987013,0.845259392,0.856804734
2017/6/5,1.278933944,1.993483978,1.015584416,0.843470483,0.86035503
2017/6/6,1.279572827,1.99603482,1.016883117,0.845259392,0.857988166
2017/6/7,1.280140623,1.998240344,1.014285714,0.842576029,0.859171598
2017/6/8,1.279667867,1.996401949,1.015584416,0.839892665,0.862721893
2017/6/9,1.27998183,1.997668201,1.014285714,0.838998211,0.863905325
2017/6/12,1.280034469,1.997882718,1.014285714,0.839892665,0.861538462
2017/6/13,1.278452677,1.9920387,1.016883117,0.842576029,0.863905325
2017/6/14,1.276979241,1.986912164,1.019480519,0.842576029,0.863905325
2017/6/15,1.278431435,1.992180113,1.012987013,0.836314848,0.868639053
2017/6/16,1.277171285,1.987977839,1.014285714,0.84078712,0.866272189
2017/6/19,1.277446781,1.988848767,1.011688312,0.836314848,0.868639053
2017/6/20,1.278503887,1.991975564,1.005194805,0.834525939,0.865088757
2017/6/21,1.279596675,1.99559709,1.003896104,0.836314848,0.862721893
2017/6/22,1.279087603,1.99400737,1.005194805,0.837209302,0.865088757
2017/6/23,1.2786663,1.992295382,1.009090909,0.839892665,0.865088757
2017/6/26,1.278014202,1.989606777,1.012987013,0.838103757,0.869822485
2017/6/27,1.27747874,1.987595181,1.01038961,0.847942755,0.863905325
2017/6/28,1.278103148,1.989711396,1.012987013,0.851520572,0.865088757
2017/6/29,1.278596805,1.991200839,1.01038961,0.854203936,0.859171598
2017/6/30,1.27881228,1.991869596,1.012987013,0.85509839,0.859171598
2017/7/3,1.280283873,1.996746113,1.009090909,0.849731664,0.863905325
2017/7/4,1.279644363,1.99453483,1.009090909,0.849731664,0.863905325
2017/7/5,1.279985926,1.995712169,1.005194805,0.849731664,0.862721893
2017/7/6,1.281158268,1.999741683,1.005194805,0.852415027,0.859171598
2017/7/7,1.280348321,1.996952466,1.007792208,0.852415027,0.865088757
2017/7/10,1.279032718,1.991928735,1.009090909,0.853309481,0.868639053
2017/7/11,1.278606249,1.990017174,1.009090909,0.855992844,0.867455621
2017/7/12,1.276091817,1.978308734,1.015584416,0.855992844,0.871005917
2017/7/13,1.275135908,1.97497807,1.016883117,0.856887299,0.872189349
2017/7/14,1.274637386,1.97317674,1.023376623,0.862254025,0.871005917
2017/7/17,1.273904768,1.970510048,1.023376623,0.864042934,0.872189349
2017/7/18,1.273159928,1.968396598,1.024675325,0.868515206,0.869822485
2017/7/19,1.27319418,1.968501406,1.024675325,0.867620751,0.869822485
2017/7/20,1.273408748,1.96932557,1.027272727,0.873881932,0.868639053
2017/7/21,1.272822046,1.966846726,1.025974026,0.876565295,0.863905325
2017/7/24,1.273354873,1.968896971,1.024675325,0.876565295,0.863905325
2017/7/25,1.273945278,1.9716827,1.023376623,0.876565295,0.862721893
2017/7/26,1.273528858,1.969704897,1.028571429,0.881932021,0.861538462
2017/7/27,1.272275755,1.965531442,1.025974026,0.87745975,0.862721893
2017/7/28,1.275783899,1.979110212,1.025974026,0.885509839,0.859171598
2017/7/31,1.275597749,1.978481064,1.02987013,0.889087657,0.856804734
2017/8/1,1.27764203,1.984467304,1.028571429,0.885509839,0.857988166
2017/8/2,1.277475417,1.984000343,1.02987013,0.887298748,0.857988166
2017/8/3,1.278847987,1.987840933,1.02987013,0.888193202,0.856804734
2017/8/4,1.279722596,1.990636796,1.02987013,0.881932021,0.86035503
2017/8/7,1.27857153,1.98718862,1.028571429,0.881932021,0.859171598
2017/8/8,1.279638235,1.990538564,1.028571429,0.880143113,0.86035503
2017/8/9,1.280580514,2.000263144,1.025974026,0.881037567,0.856804734
2017/8/10,1.282506321,2.023969648,1.023376623,0.88372093,0.85443787
2017/8/11,1.283054068,2.02797588,1.025974026,0.886404293,0.853254438
2017/8/14,1.281557609,2.018260531,1.027272727,0.88372093,0.856804734
2017/8/15,1.281869842,2.02093478,1.027272727,0.881932021,0.86035503
2017/8/16,1.282493017,2.026634218,1.02987013,0.885509839,0.86035503
2017/8/17,1.280512686,2.015455186,1.027272727,0.882826476,0.856804734
2017/8/18,1.280784171,2.017095126,1.02987013,0.885509839,0.857988166
2017/8/21,1.28124184,2.019826019,1.02987013,0.888193202,0.856804734
2017/8/22,1.280471828,2.015362901,1.031168831,0.885509839,0.859171598
2017/8/23,1.281130911,2.019555543,1.032467532,0.889982111,0.856804734
2017/8/24,1.28091524,2.018044963,1.033766234,0.888193202,0.859171598
2017/8/25,1.279137774,2.009342836,1.037662338,0.896243292,0.856804734
2017/8/28,1.279117411,2.009248927,1.038961039,0.898926655,0.853254438
2017/8/29,1.280257619,2.014486038,1.037662338,0.898926655,0.855621302
2017/8/30,1.277852328,2.00279382,1.037662338,0.893559928,0.86035503
2017/8/31,1.277344685,2.000348953,1.04025974,0.8980322,0.856804734
2017/9/1,1.277799449,2.002411841,1.044155844,0.896243292,0.861538462
2017/9/4,1.277772301,2.002324517,1.044155844,0.896243292,0.861538462
2017/9/5,1.277409017,2.000644931,1.044155844,0.899821109,0.856804734
2017/9/6,1.277028391,1.998601191,1.045454545,0.899821109,0.859171598
2017/9/7,1.277019239,1.998567289,1.051948052,0.906976744,0.856804734
2017/9/8,1.275865871,1.993784967,1.050649351,0.906976744,0.85443787
2017/9/11,1.276938777,1.998488101,1.049350649,0.900715564,0.861538462
2017/9/12,1.275978448,1.994617903,1.048051948,0.900715564,0.861538462
2017/9/13,1.273652887,1.984150454,1.044155844,0.895348837,0.865088757
2017/9/14,1.275561099,1.992104355,1.046753247,0.897137746,0.866272189
2017/9/15,1.274659305,1.988021556,1.046753247,0.898926655,0.866272189
2017/9/18,1.27273704,1.978112211,1.045454545,0.897137746,0.866272189
2017/9/19,1.273463645,1.980674504,1.045454545,0.899821109,0.863905325
2017/9/20,1.272971025,1.978917027,1.042857143,0.892665474,0.868639053
2017/9/21,1.275845399,1.990674965,1.041558442,0.894454383,0.866272189
2017/9/22,1.274790415,1.985298788,1.045454545,0.895348837,0.867455621
2017/9/25,1.274717974,1.984924811,1.038961039,0.890876565,0.866272189
2017/9/26,1.277612058,1.998585309,1.036363636,0.885509839,0.868639053
2017/9/27,1.280033827,2.011779789,1.02987013,0.880143113,0.866272189
2017/9/28,1.282556248,2.025765826,1.02987013,0.881932021,0.863905325
2017/9/29,1.280915641,2.018359359,1.035064935,0.881932021,0.865088757
2017/10/2,1.282647166,2.025791448,1.032467532,0.87745975,0.867455621
2017/10/3,1.282342993,2.024568866,1.033766234,0.878354204,0.868639053
2017/10/4,1.278788864,2.009305546,1.036363636,0.881037567,0.868639053
2017/10/5,1.278904452,2.009799692,1.033766234,0.875670841,0.868639053
2017/10/6,1.281326011,2.018805082,1.02987013,0.878354204,0.866272189
2017/10/9,1.280360111,2.015040211,1.028571429,0.879248658,0.862721893
2017/10/10,1.277727912,2.004771785,1.032467532,0.882826476,0.859171598
2017/10/11,1.276130771,1.998439058,1.036363636,0.886404293,0.859171598
2017/10/12,1.273282633,1.989458955,1.036363636,0.884615385,0.859171598
2017/10/13,1.27253056,1.987210199,1.038961039,0.885509839,0.857988166
2017/10/16,1.272529566,1.987206246,1.037662338,0.882826476,0.859171598
2017/10/17,1.273870683,1.992084363,1.037662338,0.880143113,0.861538462
2017/10/18,1.27406487,1.992962792,1.036363636,0.880143113,0.861538462
2017/10/19,1.27327761,1.990033979,1.037662338,0.881932021,0.859171598
2017/10/20,1.273165334,1.989591411,1.033766234,0.876565295,0.861538462
2017/10/23,1.274191442,1.993103502,1.032467532,0.874776386,0.86035503
2017/10/24,1.275027016,1.99618578,1.02987013,0.873881932,0.859171598
2017/10/25,1.276096205,1.999876341,1.031168831,0.872987478,0.86035503
2017/10/26,1.276766941,2.002403821,1.024675325,0.862254025,0.861538462
2017/10/27,1.281056806,2.019603749,1.027272727,0.862254025,0.865088757
2017/10/30,1.280443788,2.017418452,1.027272727,0.864937388,0.859171598
2017/10/31,1.28029642,2.01682929,1.031168831,0.862254025,0.862721893
2017/11/1,1.280944394,2.019423126,1.032467532,0.861359571,0.865088757
2017/11/2,1.279185406,2.012545939,1.035064935,0.864042934,0.866272189
2017/11/3,1.278426314,2.009189416,1.027272727,0.860465116,0.865088757
2017/11/6,1.280638008,2.019709752,1.031168831,0.863148479,0.867455621
2017/11/7,1.279610959,2.014820389,1.027272727,0.861359571,0.866272189
2017/11/8,1.281061107,2.022836036,1.02987013,0.863148479,0.867455621
2017/11/9,1.280445249,2.018496867,1.02987013,0.865831843,0.866272189
2017/11/10,1.279929816,2.014782813,1.028571429,0.864937388,0.862721893
2017/11/13,1.280684864,2.019863411,1.025974026,0.864042934,0.863905325
2017/11/14,1.281683168,2.026746242,1.025974026,0.866726297,0.856804734
2017/11/15,1.281204207,2.023596176,1.027272727,0.864937388,0.855621302
2017/11/16,1.280769657,2.021414808,1.032467532,0.864937388,0.859171598
2017/11/17,1.280683667,2.021011036,1.036363636,0.867620751,0.86035503
2017/11/20,1.280231851,2.018361738,1.033766234,0.861359571,0.862721893
2017/11/21,1.280038349,2.017159115,1.037662338,0.864042934,0.863905325
2017/11/22,1.279906151,2.016337069,1.042857143,0.871198569,0.861538462
2017/11/23,1.27706969,2.005372813,1.042857143,0.871198569,0.861538462
2017/11/24,1.276798979,2.004299698,1.045454545,0.874776386,0.86035503
2017/11/27,1.277860118,2.010394802,1.044155844,0.873881932,0.86035503
2017/11/28,1.276720577,2.004099624,1.045454545,0.86940966,0.865088757
2017/11/29,1.276851466,2.00490374,1.044155844,0.867620751,0.865088757
2017/11/30,1.276460087,2.002510798,1.045454545,0.866726297,0.862721893
2017/12/1,1.277274359,2.007172371,1.046753247,0.86940966,0.862721893
2017/12/4,1.27507604,1.994615311,1.046753247,0.865831843,0.867455621
2017/12/5,1.273490702,1.98846472,1.045454545,0.865831843,0.867455621
2017/12/6,1.275635228,1.996626855,1.042857143,0.863148479,0.866272189
2017/12/7,1.275404463,1.995036677,1.041558442,0.858676208,0.866272189
2017/12/8,1.275733362,1.997354338,1.041558442,0.858676208,0.868639053
2017/12/11,1.275023059,1.993652464,1.042857143,0.856887299,0.866272189
2017/12/12,1.275564172,1.996937199,1.038961039,0.857781753,0.865088757
2017/12/13,1.275071288,1.994117208,1.044155844,0.862254025,0.861538462
2017/12/14,1.27224071,1.978998828,1.041558442,0.862254025,0.859171598
2017/12/15,1.27290967,1.982456905,1.042857143,0.858676208,0.862721893
2017/12/18,1.272102613,1.976458614,1.045454545,0.861359571,0.862721893
2017/12/19,1.271177956,1.968651375,1.045454545,0.863148479,0.86035503
2017/12/20,1.270653836,1.965915868,1.048051948,0.863148479,0.861538462
2017/12/21,1.271138575,1.968723284,1.046753247,0.864937388,0.857988166
2017/12/22,1.269765566,1.96139002,1.045454545,0.865831843,0.855621302
2017/12/25,1.269788642,1.961482092,1.045454545,0.865831843,0.855621302
2017/12/26,1.269238879,1.959016397,1.046753247,0.866726297,0.855621302
2017/12/27,1.269203805,1.958878617,1.048051948,0.86940966,0.855621302
2017/12/28,1.268826,1.957413315,1.049350649,0.872987478,0.853254438
2017/12/29,1.270267829,1.963067892,1.055844156,0.875670841,0.852071006
2018/1/1,1.270344781,1.963352857,1.055844156,0.875670841,0.852071006
2018/1/2,1.270510571,1.963918511,1.063636364,0.881037567,0.855621302
2018/1/3,1.271213453,1.966552954,1.064935065,0.879248658,0.859171598
2018/1/4,1.270687845,1.964578722,1.067532468,0.881932021,0.86035503
2018/1/5,1.270284154,1.963145909,1.067532468,0.881932021,0.862721893
2018/1/8,1.269445132,1.960203094,1.064935065,0.878354204,0.865088757
2018/1/9,1.268803304,1.95806401,1.061038961,0.876565295,0.863905325
2018/1/10,1.269839292,1.961455873,1.062337662,0.879248658,0.86035503
